DATE; Széllökés; Talajnedvesség 90 cm; Külső akkufeszültség; Belső akkufeszültség; Fagy; Szélsebesség; Talajnedvesség 120 cm; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Talajhőmérséklet 0 cm; Levegő-páratartalom; Napelem töltőfeszültség; Csapadék; Légnyomás; Besugárzás; Levegő-hőmérséklet; Fényegység; Szélirány; Levélnedvesség; Csapadék Számláló
2021-04-25 20:00:00; 22,81818;  25,82599;  12,91833;   4,24817;-9999,00000;  16,90909;-9999,00000;  23,32700;  24,04100;-9999,00000;  71,88818;   0,00092;   0,00000;1006,51820;   0,00000;  10,12727; 649,16670; 309,26022;   0,00000;-9999,00000
2021-04-25 19:00:00; 14,83333;  25,82599;  12,94833;   4,25050;-9999,00000;   9,91667;-9999,00000;  23,32700;  24,04100;-9999,00000;  58,52385;   0,00000;   0,00000;1005,86914;   0,00000;  11,33846;   0,00000; 313,43445;   0,00000;-9999,00000
2021-04-25 18:00:00; 11,36364;  25,82599;  12,91308;   4,10792;-9999,00000;   7,72727;-9999,00000;  23,32700;  24,04100;-9999,00000;  54,19910;   0,28633;   0,00000;1005,16370;   0,00000;  13,13636;   3,00000; 278,81592;   0,00000;-9999,00000
2021-04-25 17:00:00; 7,33333;  25,82599;  13,04042;   4,25358;-9999,00000;   5,00000;-9999,00000;  23,32700;  24,04100;-9999,00000;  49,41538;  13,02100;   0,00000;1004,32300;  15,00000;  14,63846;2049,25000; 220,70215;   0,00000;-9999,00000
2021-04-25 16:00:00; 15,66667;  25,81684;  13,27931;   4,25677;-9999,00000;  10,83333;-9999,00000;  23,30869;  24,04100;-9999,00000;  37,73416;  17,98885;   0,00000;1004,07490;  89,54546;  17,91667;3895,00000; 222,94394;   0,00000;-9999,00000
2021-04-25 14:00:00; 19,07692;  25,82599;  13,41692;   4,26025;-9999,00000;  10,23077;-9999,00000;  23,22783;  24,03108;-9999,00000;  32,23846;  20,79592;   0,00000;1004,73083; 432,91666;  19,36154;3895,00000; 234,69609;   0,00000;-9999,00000
2021-04-25 15:00:00; 19,63636;  25,81517;  13,35318;   4,25864;-9999,00000;  12,27273;-9999,00000;  23,27291;  24,04100;-9999,00000;  33,37727;  19,43154;   0,00000;1004,20905; 186,25000;  18,82727;3895,00000; 231,91310;   0,00000;-9999,00000
2021-04-25 13:00:00; 19,70000;  25,72683;  13,42858;   4,25892;-9999,00000;   9,20000;-9999,00000;  23,25758;  23,95175;-9999,00000;  32,15182;  20,40858;   0,00000;1005,32733; 535,00000;  19,02727;3895,00000; 229,16382;   0,00000;-9999,00000
2021-04-25 12:00:00; 16,46154;  25,72683;  13,42175;   4,25883;-9999,00000;   8,92308;-9999,00000;  23,29725;  23,92200;-9999,00000;  33,24692;  20,70209;   0,00000;1006,00000; 518,46155;  18,32308;3895,00000; 204,19896;   0,00000;-9999,00000
2021-04-25 11:00:00; 18,90909;  25,70700;  13,45067;   4,25858;-9999,00000;   9,90909;-9999,00000;  23,31708;  23,92200;-9999,00000;  34,19417;  20,55042;   0,00000;1006,70000; 735,90910;  18,24167;3895,00000; 197,38219;   0,00000;-9999,00000
2021-04-25 10:00:00; 18,41667;  25,70700;  13,43567;   4,25842;-9999,00000;   9,75000;-9999,00000;  23,32700;  23,92200;-9999,00000;  34,80615;  20,74792;   0,00000;1007,24615; 736,53845;  17,30000;3895,00000; 179,66658;   0,00000;-9999,00000
2021-04-25 09:00:00; 18,27273;  25,70700;  13,53008;   4,25858;-9999,00000;   9,81818;-9999,00000;  23,32700;  23,92200;-9999,00000;  37,10818;  20,66875;   0,00000;1007,85450; 765,45450;  16,49091;3895,00000; 170,54471;   0,00000;-9999,00000
2021-04-25 08:00:00; 15,00000;  25,70700;  13,50708;   4,25750;-9999,00000;   8,61538;-9999,00000;  23,32700;  23,92200;-9999,00000;  42,77077;  20,89775;   0,00000;1008,43070; 686,15390;  15,30000;3895,00000; 177,83426;   0,00000;-9999,00000
2021-04-25 07:00:00; 15,58333;  25,70700;  13,58750;   4,25833;-9999,00000;  10,33333;-9999,00000;  23,32700;  23,93115;-9999,00000;  47,03583;  21,10883;   0,00000;1008,88330; 548,75000;  13,48333;3895,00000; 173,26881;   0,00000;-9999,00000
2021-04-25 06:00:00; 10,40000;  25,70700;  13,65234;   4,26083;-9999,00000;   7,20000;-9999,00000;  23,32700;  24,03018;-9999,00000;  57,65667;  20,29200;   0,00000;1009,12500; 362,08334;  11,26667;3895,00000; 158,24000;   0,00000;-9999,00000
2021-04-25 05:00:00; 6,00000;  25,71692;  13,59441;   4,24992;-9999,00000;   3,30769;-9999,00000;  23,32700;  23,95175;-9999,00000;  73,17818;  19,60525;   0,00000;1009,46360; 258,75000;   7,05455;3895,00000; 204,77684;   0,00000;-9999,00000
2021-04-25 04:00:00; 2,54545;  25,77107;  13,02767;   4,24167;-9999,00000;   0,63636;-9999,00000;  23,32700;  24,00438;-9999,00000;  81,71583;  16,90033;   0,00000;1009,57495; 103,63636;   2,89167;3895,00000; 207,56084;   0,00000;-9999,00000
2021-04-25 03:00:00; 2,54545;  25,81517;  12,72525;   4,24217;-9999,00000;   1,36364;-9999,00000;  23,32700;  24,04100;-9999,00000;  84,15417;  12,60233;   0,00000;1009,61670;   7,08333;   0,90000;2210,16670; 207,59262;   0,00000;-9999,00000
2021-04-25 02:00:00; 2,91667;  25,81517;  12,76242;   4,24217;-9999,00000;   0,91667;-9999,00000;  23,32700;  24,04100;-9999,00000;  82,55545;   0,09483;   0,00000;1009,78180;   0,00000;   1,39091; 139,25000; 163,94130;   0,00000;-9999,00000
2021-04-25 01:00:00; 0,83333;  25,80616;  12,79092;   4,24475;-9999,00000;   0,25000;-9999,00000;  23,32700;  24,04100;-9999,00000;  80,45462;   0,00000;   0,00000;1009,96930;   0,00000;   1,81538; 643,91670; 133,28436;   0,00000;-9999,00000
2021-04-25 00:00:00; 2,45455;  25,75658;  12,81875;   4,24567;-9999,00000;   0,72727;-9999,00000;  23,32700;  24,04100;-9999,00000;  75,27727;   0,00000;   0,00000;1010,03630;   0,00000;   3,35455;   0,00000; 133,34030;   0,00000;-9999,00000
2021-04-24 23:00:00; 2,16667;  25,76650;  12,85069;   4,24808;-9999,00000;   0,91667;-9999,00000;  23,32700;  24,04100;-9999,00000;  72,67924;   0,00000;   0,00000;1010,46920;   0,00000;   4,44615; 132,00000; 133,34273;   0,00000;-9999,00000
2021-04-25 22:00:00; 18,08333;  25,82599;  12,87392;   4,24550;-9999,00000;  12,58333;-9999,00000;  23,32700;  24,04100;-9999,00000;  81,19167;   0,00000;   0,00000;1007,70844;   0,00000;   7,59167; 324,58334;  33,55177;   0,00000;-9999,00000
2021-04-26 21:00:00; 6,92308;  25,82599;  12,89250;   4,24742;-9999,00000;   4,76923;-9999,00000;  23,32700;  24,04100;-9999,00000;  71,86462;   0,00000;   0,00000;1005,00770;   0,00000;   9,02308;   0,00000; 231,56892;   0,00000;-9999,00000
2021-04-26 20:00:00; 5,60000;  25,82599;  12,90725;   4,24875;-9999,00000;   2,80000;-9999,00000;  23,32700;  24,04100;-9999,00000;  66,75182;   0,00000;   0,00000;1005,10913;   0,00000;   9,20000;   0,00000; 286,85156;   0,00000;-9999,00000
2021-04-26 17:00:00; 3,45455;  25,82599;  12,97692;   4,25208;-9999,00000;   1,18182;-9999,00000;  23,32700;  24,02116;-9999,00000;  56,22583;  10,94992;   0,00000;1004,59160;   3,75000;  10,58333; 831,58330; 310,86145;   1,25000;-9999,00000
2021-04-26 16:00:00; 14,23077;  25,82599;  13,07992;   4,25467;-9999,00000;   8,15385;-9999,00000;  23,32700;  23,94183;-9999,00000;  39,58231;  16,70450;   0,00000;1004,91534;  24,58333;  12,03077;3895,00000;   9,34580;   1,15385;-9999,00000
2021-04-26 18:00:00; 5,00000;  25,82599;  12,94675;   4,25067;-9999,00000;   2,90909;-9999,00000;  23,32700;  24,04100;-9999,00000;  64,16818;   0,10350;   0,00000;1004,44550;   0,00000;   9,86364; 292,41666; 309,06927;   0,00000;-9999,00000
2021-04-26 15:00:00; 14,00000;  25,82599;  13,45892;   4,25908;-9999,00000;   8,36364;-9999,00000;  23,32700;  24,04100;-9999,00000;  31,90818;  18,59967;   0,00000;1004,94550; 109,09091;  13,19091;3895,00000; 315,90134;   0,00000;-9999,00000
2021-04-26 09:00:00; 20,36364;  25,82599;  13,59133;   4,25867;-9999,00000;  11,09091;-9999,00000;  23,32700;  23,96166;-9999,00000;  31,83273;  21,52675;   0,00000;1009,73630; 789,54550;  12,47273;3895,00000;   8,89362;   0,00000;-9999,00000
2021-04-26 10:00:00; 16,23077;  25,82599;  13,58342;   4,25867;-9999,00000;   8,15385;-9999,00000;  23,32700;  23,94183;-9999,00000;  29,99461;  21,09142;   0,00000;1008,93070; 746,53845;  13,34615;3895,00000; 107,91582;   0,00000;-9999,00000
2021-04-26 11:00:00; 16,40000;  25,82599;  13,55758;   4,26008;-9999,00000;   7,50000;-9999,00000;  23,32700;  23,92200;-9999,00000;  28,96273;  21,04350;   0,00000;1008,00903; 377,72726;  13,06364;3895,00000;   2,16011;   0,00000;-9999,00000
2021-04-26 07:00:00; 22,08333;  25,82599;  13,66567;   4,25867;-9999,00000;  14,00000;-9999,00000;  23,32700;  24,00438;-9999,00000;  40,33584;  21,70091;   0,00000;1010,11670; 602,08330;  10,47500;3895,00000;  41,90049;   0,00000;-9999,00000
2021-04-26 08:00:00; 19,25000;  25,80616;  13,63017;   4,25933;-9999,00000;  10,75000;-9999,00000;  23,32700;  24,04100;-9999,00000;  36,50384;  21,56100;   0,00000;1010,13074; 722,91670;  11,54615;3895,00000;  61,33269;   0,00000;-9999,00000
2021-04-26 13:00:00; 13,18182;  25,82599;  13,50775;   4,25833;-9999,00000;   6,90909;-9999,00000;  23,32700;  24,03108;-9999,00000;  28,73455;  21,25950;   0,00000;1006,15450; 471,81818;  13,94545;3895,00000;  41,42904;   0,00000;-9999,00000
2021-04-26 14:00:00; 13,50000;  25,82599;  13,50225;   4,25817;-9999,00000;   7,33333;-9999,00000;  23,32700;  24,04100;-9999,00000;  28,96846;  20,76459;   0,00000;1005,33075; 325,76923;  14,06154;3895,00000;  36,04260;   0,00000;-9999,00000
2021-04-26 05:00:00; 14,70000;  25,82599;  13,57909;   4,24809;-9999,00000;   9,90000;-9999,00000;  23,32700;  24,03018;-9999,00000;  69,21545;  19,36536;   0,00000;1010,27264; 285,45456;   6,04545;3895,00000;  23,46024;   0,00000;-9999,00000
2021-04-26 06:00:00; 21,00000;  25,82599;  13,67269;   4,26015;-9999,00000;  15,08333;-9999,00000;  23,32700;  24,00133;-9999,00000;  49,76833;  20,83708;   0,00000;1010,17500; 442,08334;   8,70833;3895,00000;  34,41243;   0,00000;-9999,00000
2021-04-26 03:00:00; 8,10000;  25,82599;  12,73975;   4,24208;-9999,00000;   5,80000;-9999,00000;  23,32700;  24,04100;-9999,00000;  87,77728;  13,07383;   0,00000;1009,71820;   5,45455;   1,66364;2333,75000; 348,11120;   0,00000;-9999,00000
2021-04-26 04:00:00; 8,76923;  25,78272;  13,03025;   4,24167;-9999,00000;   5,69231;-9999,00000;  23,32700;  24,04100;-9999,00000;  85,81847;  16,91492;   0,00000;1010,08460; 113,46154;   2,75385;3895,00000; 344,50012;   0,00000;-9999,00000
2021-04-26 19:00:00; 5,92308;  25,82599;  12,93000;   4,25108;-9999,00000;   3,61538;-9999,00000;  23,32700;  24,03018;-9999,00000;  59,30231;   0,00000;   0,00000;1004,79990;   0,00000;   9,81538;   0,00000; 338,72852;   0,00000;-9999,00000
2021-04-25 23:00:00; 14,66667;  25,82599;  12,84525;   4,24325;-9999,00000;  10,25000;-9999,00000;  23,32700;  24,04100;-9999,00000;  81,08500;   0,00092;   0,00000;1007,58330;   0,00000;   6,69167;   0,00000;  11,30152;   0,00000;-9999,00000
2021-04-26 00:00:00; 12,27273;  25,82599;  12,81900;   4,24267;-9999,00000;   9,27273;-9999,00000;  23,32700;  24,13837;-9999,00000;  87,38454;   0,00000;   0,00000;1008,92720;   0,00000;   4,25455;   1,33333; 312,04788;   0,00000;-9999,00000
2021-04-26 01:00:00; 10,83333;  25,82599;  12,78767;   4,24117;-9999,00000;   8,00000;-9999,00000;  23,32700;  24,09058;-9999,00000;  89,13000;   0,00000;   0,00000;1009,35834;   0,00000;   3,46667;   0,00000; 325,34995;   0,00000;-9999,00000
2021-04-26 02:00:00; 10,91667;  25,82599;  12,76833;   4,24417;-9999,00000;   7,50000;-9999,00000;  23,32700;  24,04100;-9999,00000;  87,61693;   0,12708;   0,00000;1009,26150;   0,00000;   2,98462;   0,83333; 347,16120;   0,00000;-9999,00000
2021-04-26 12:00:00; 12,61538;  25,82599;  13,59508;   4,25875;-9999,00000;   6,69231;-9999,00000;  23,32700;  23,95445;-9999,00000;  28,70615;  20,78525;   0,00000;1007,20770; 364,23077;  13,47692;3895,00000;  39,03368;   0,00000;-9999,00000
2021-04-24 11:00:00; 20,08333;  25,70700;  13,54292;   4,25908;-9999,00000;  11,08333;-9999,00000;  23,32700;  24,04100;-9999,00000;  36,54308;  21,30658;   0,00000;1012,53845; 764,16670;  15,43077;3895,00000;  58,96037;   0,00000;-9999,00000
2021-04-24 12:00:00; 21,16667;  25,70700;  13,50475;   4,25892;-9999,00000;  11,50000;-9999,00000;  23,32700;  24,04100;-9999,00000;  36,00000;  21,35758;   0,00000;1011,98334; 690,00000;  15,77500;3895,00000; 298,57654;   0,00000;-9999,00000
2021-04-24 13:00:00; 19,90909;  25,70700;  13,53808;   4,26050;-9999,00000;  10,63636;-9999,00000;  23,32700;  24,04100;-9999,00000;  35,59182;  20,98750;   0,00000;1011,23640; 575,90910;  15,90909;3895,00000; 291,44272;   0,00000;-9999,00000
2021-04-24 20:00:00; 5,25000;  25,76650;  12,91650;   4,25133;-9999,00000;   2,41667;-9999,00000;  23,32700;  24,04100;-9999,00000;  64,96583;   0,00000;   0,00000;1011,18335;   0,00000;   6,69167;   0,00000; 111,54417;   0,00000;-9999,00000
2021-04-24 21:00:00; 4,75000;  25,75277;  12,89100;   4,24962;-9999,00000;   3,00000;-9999,00000;  23,32700;  24,04100;-9999,00000;  64,86616;   0,00000;   0,00000;1010,99994;   0,00000;   6,56154; 601,84610; 134,07620;   0,00000;-9999,00000
2021-04-24 09:00:00; 21,00000;  25,70700;  13,58283;   4,26083;-9999,00000;  12,83333;-9999,00000;  23,32700;  24,04100;-9999,00000;  40,62384;  21,42492;   0,00000;1013,71540; 763,84610;  14,01538;3895,00000;  50,71382;   0,00000;-9999,00000
2021-04-24 10:00:00; 19,63636;  25,70700;  13,54942;   4,25942;-9999,00000;  10,45454;-9999,00000;  23,32700;  24,04100;-9999,00000;  37,91909;  21,30658;   0,00000;1013,10004; 787,27270;  14,64546;3895,00000;  48,07951;   0,00000;-9999,00000
2021-04-24 08:00:00; 21,09091;  25,70700;  13,60633;   4,26000;-9999,00000;  13,18182;-9999,00000;  23,32700;  24,04100;-9999,00000;  47,47636;  21,60200;   0,00000;1014,11816; 697,27270;  12,78182;3895,00000;  47,75288;   0,00000;-9999,00000
2021-04-24 03:00:00; 7,90909;  25,72683;  12,73808;   4,24308;-9999,00000;   5,90909;-9999,00000;  23,32700;  24,15008;-9999,00000;  81,96334;  12,41267;   0,00000;1013,71674;   6,66667;   1,71667;2172,66670; 304,31128;   0,00000;-9999,00000
2021-04-24 04:00:00; 9,00000;  25,71692;  12,91783;   4,24067;-9999,00000;   6,23077;-9999,00000;  23,32700;  24,14017;-9999,00000;  81,77999;  16,89825;   0,00000;1013,96674; 104,54546;   2,59167;3895,00000; 305,60287;   0,00000;-9999,00000
2021-04-24 05:00:00; 14,63636;  25,70700;  13,59675;   4,25392;-9999,00000;  10,63636;-9999,00000;  23,32700;  24,04100;-9999,00000;  76,83833;  18,06642;   0,00000;1014,16670; 270,38460;   5,34167;3895,00000; 321,89008;   0,00000;-9999,00000
2021-04-24 18:00:00; 2,90000;  25,82599;  12,97792;   4,25242;-9999,00000;   1,40000;-9999,00000;  23,32700;  24,04100;-9999,00000;  61,39833;   0,25800;   0,00000;1010,85010;   0,00000;   9,20000;  10,58333; 341,87550;   0,00000;-9999,00000
2021-04-24 17:00:00; 6,41667;  25,73945;  13,06383;   4,25542;-9999,00000;   4,33333;-9999,00000;  23,32700;  24,07345;-9999,00000;  50,51909;  13,18525;   0,00000;1010,43646;  15,45454;  12,02727;2702,08330; 350,80695;   0,00000;-9999,00000
2021-04-24 19:00:00; 3,08333;  25,72683;  12,94282;   4,25127;-9999,00000;   1,33333;-9999,00000;  23,32700;  24,03108;-9999,00000;  58,93637;   0,00000;   0,00000;1011,02716;   0,00000;   8,96364; 354,81818;   9,50565;   0,00000;-9999,00000
2021-04-23 22:00:00; 3,54545;  25,70700;  12,85700;   4,24767;-9999,00000;   2,09091;-9999,00000;  23,32700;  24,16000;-9999,00000;  77,91000;   0,00000;   0,00000;1014,14620;   0,00000;   3,41538;   2,50000; 275,89468;   0,00000;-9999,00000
2021-04-24 16:00:00; 13,61538;  25,70700;  13,38531;   4,25715;-9999,00000;   9,15385;-9999,00000;  23,32700;  24,04100;-9999,00000;  38,37461;  19,02546;   0,00000;1010,38464; 128,84616;  15,06923;3895,00000; 323,33228;   0,00000;-9999,00000
2021-04-24 15:00:00; 17,70000;  25,70700;  13,57064;   4,26036;-9999,00000;  11,10000;-9999,00000;  23,32700;  24,04100;-9999,00000;  36,72167;  20,27427;   0,00000;1010,56660; 277,72726;  15,79167;3895,00000; 258,04297;   0,00000;-9999,00000
2021-04-24 14:00:00; 18,07692;  25,70700;  13,48367;   4,25833;-9999,00000;  10,69231;-9999,00000;  23,32700;  24,04100;-9999,00000;  35,47615;  21,20875;   0,00000;1010,79230; 429,23077;  16,03846;3895,00000; 296,45697;   0,00000;-9999,00000
2021-04-24 07:00:00; 20,92308;  25,70700;  13,66167;   4,25850;-9999,00000;  14,84615;-9999,00000;  23,32700;  24,04100;-9999,00000;  55,04583;  21,68517;   0,00000;1014,13330; 586,53845;  10,93333;3895,00000;  36,39554;   0,00000;-9999,00000
2021-04-24 06:00:00; 18,54545;  25,70700;  13,71375;   4,26175;-9999,00000;  13,54546;-9999,00000;  23,32700;  24,04100;-9999,00000;  67,72667;  20,81750;   0,00000;1014,20830; 440,90910;   8,25000;3895,00000; 316,21900;   0,00000;-9999,00000
2021-04-23 23:00:00; 3,63636;  25,71691;  12,83633;   4,24650;-9999,00000;   1,72727;-9999,00000;  23,32700;  24,16000;-9999,00000;  80,25364;   0,00000;   0,00000;1013,92720;   0,00000;   2,62727;   0,16667; 275,89468;   0,00000;-9999,00000
2021-04-24 00:00:00; 2,53846;  25,70700;  12,81125;   4,24525;-9999,00000;   1,23077;-9999,00000;  23,32700;  24,16000;-9999,00000;  80,75692;   0,00000;   0,00000;1013,80760;   0,00000;   2,39231; 816,08330; 275,89468;   0,00000;-9999,00000
2021-04-24 01:00:00; 5,30000;  25,71782;  12,78909;   4,24464;-9999,00000;   3,40000;-9999,00000;  23,32700;  24,16000;-9999,00000;  81,00818;   0,00000;   0,00000;1013,84546;   0,00000;   2,33636;   0,00000; 277,40277;   0,00000;-9999,00000
2021-04-24 02:00:00; 3,83333;  25,70700;  12,76923;   4,24300;-9999,00000;   2,08333;-9999,00000;  23,32700;  24,16000;-9999,00000;  84,34334;   0,06762;   0,00000;1013,80835;   0,00000;   1,34167;   0,69231; 287,30212;   0,00000;-9999,00000
2021-04-23 21:00:00; 4,76923;  25,70700;  12,87175;   4,24792;-9999,00000;   3,38462;-9999,00000;  23,32700;  24,16000;-9999,00000;  74,35637;   0,00000;   0,00000;1013,90910;   0,00000;   4,80909;   0,00000; 277,76105;   0,00000;-9999,00000
2021-04-23 20:00:00; 5,80000;  25,70700;  12,89475;   4,24875;-9999,00000;   4,40000;-9999,00000;  23,32700;  24,16000;-9999,00000;  73,57000;   0,00000;   0,00000;1013,76370;   0,00000;   5,38182;   0,00000; 283,91098;   0,00000;-9999,00000
2021-04-23 17:00:00; 10,53846;  25,70700;  13,06417;   4,25483;-9999,00000;   7,30769;-9999,00000;  23,32700;  24,16000;-9999,00000;  55,94307;  13,24325;   0,00000;1012,07700;  16,92308;  10,30769;2399,91670; 306,59250;   0,00000;-9999,00000
2021-04-23 18:00:00; 5,20000;  25,70700;  12,97318;   4,25136;-9999,00000;   3,10000;-9999,00000;  23,32700;  24,16000;-9999,00000;  67,77182;   0,27627;   0,00000;1012,86350;   0,00000;   7,28182; 357,18182; 297,29074;   0,00000;-9999,00000
2021-04-23 19:00:00; 4,30769;  25,70700;  12,92854;   4,25054;-9999,00000;   2,69231;-9999,00000;  23,32700;  24,16000;-9999,00000;  73,09000;   0,00000;   0,00000;1013,49994;   0,00000;   5,81539;  12,53846; 294,59937;   0,00000;-9999,00000
2021-04-23 10:00:00; 19,33333;  25,70700;  13,56042;   4,25900;-9999,00000;  11,41667;-9999,00000;  23,32700;  24,14017;-9999,00000;  46,25923;  21,55900;   0,00000;1012,54620; 830,00000;  13,61539;3895,00000; 302,22034;   0,00000;-9999,00000
2021-04-23 09:00:00; 20,00000;  25,70700;  13,57683;   4,25875;-9999,00000;  12,08333;-9999,00000;  23,32700;  24,16000;-9999,00000;  53,41083;  21,42891;   0,00000;1012,68335; 760,41670;  12,49167;3895,00000; 312,24692;   0,00000;-9999,00000
2021-04-23 11:00:00; 21,45455;  25,70700;  13,54100;   4,25983;-9999,00000;  13,54546;-9999,00000;  23,32700;  24,16000;-9999,00000;  44,33909;  21,18833;   0,00000;1012,34546; 721,36365;  14,13636;3895,00000; 302,16376;   0,00000;-9999,00000
2021-04-23 12:00:00; 23,66667;  25,70700;  13,56533;   4,26075;-9999,00000;  16,50000;-9999,00000;  23,32700;  24,15008;-9999,00000;  41,33616;  20,90442;   0,00000;1012,07700; 432,30768;  14,17692;3895,00000; 314,95392;   0,00000;-9999,00000
2021-04-23 13:00:00; 21,81818;  25,70700;  13,57950;   4,25750;-9999,00000;  14,27273;-9999,00000;  23,32700;  24,16000;-9999,00000;  34,80818;  21,41025;   0,00000;1011,63635; 508,18182;  14,63636;3895,00000; 319,37415;   0,00000;-9999,00000
2021-04-23 14:00:00; 22,38462;  25,70700;  13,48175;   4,25950;-9999,00000;  14,61538;-9999,00000;  23,32700;  24,16000;-9999,00000;  34,00250;  20,72150;   0,00000;1011,35834; 318,18182;  14,89167;3895,00000; 316,31287;   0,00000;-9999,00000
2021-04-23 15:00:00; 22,54545;  25,70700;  13,45250;   4,25800;-9999,00000;  16,00000;-9999,00000;  23,32700;  24,16000;-9999,00000;  35,92385;  20,84583;   0,00000;1011,31537; 304,23077;  14,80000;3895,00000; 325,26978;   0,00000;-9999,00000
2021-04-23 16:00:00; 19,63636;  25,70700;  13,42725;   4,25867;-9999,00000;  14,09091;-9999,00000;  23,32700;  24,16000;-9999,00000;  41,39273;  18,75500;   0,00000;1011,53630; 123,63636;  13,59091;3895,00000; 309,90143;   0,00000;-9999,00000
2021-04-23 08:00:00; 20,50000;  25,70700;  13,55267;   4,25858;-9999,00000;  11,91667;-9999,00000;  23,32700;  24,16000;-9999,00000;  59,52167;  21,64425;   0,00000;1012,58330; 712,08330;  11,56667;3895,00000; 319,09824;   0,00000;-9999,00000
