DATE; Talajhőmérséklet 0 cm; Szélirány; Szélsebesség; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Széllökés; Levegő-páratartalom; Besugárzás; Talajnedvesség 90 cm; Csapadék; Levegő-hőmérséklet
2021-04-29 11:50:00; 13,91753; 157,69160;   2,07417;  10,04307;   9,10592;   2,98247;  60,57551; 607,09930;  14,75210;   0,00000;  22,52407
2021-04-29 12:20:00; 14,30558; 173,29314;   2,26462;  10,04437;   9,07177;   3,81220;  54,98550; 421,82040;  14,74783;   0,00000;  22,98495
2021-04-29 12:50:00; 14,62409; 171,85028;   1,88209;  10,04638;   9,05370;   2,40100;  54,64010; 592,06085;  14,75182;   0,00000;  23,55034
2021-04-29 10:30:00; 12,85031; 126,88949;   1,93909;  10,05477;   9,16840;   3,03637;  75,97080; 623,10390;  14,75555;   0,00000;  19,67066
2021-04-29 16:00:00; 15,09024; 101,25993;   1,12700;  10,04334;   9,09032;   1,84403;  85,73320;  60,58861;  14,75669;   0,00000;  17,48583
2021-04-29 14:50:00; 15,16780; 154,35077;   1,83242;  10,02479;   9,09271;   2,23930;  85,77433; 118,13306;  14,75512;   0,00000;  18,03513
2021-04-29 15:40:00; 15,12023; 113,67451;   1,05432;  10,04256;   9,08316;   1,44877;  84,91650;  71,53786;  14,75698;   0,00000;  17,40283
2021-04-29 14:00:00; 15,11552; 172,06209;   1,35289;  10,04334;   9,01637;   1,87180;  58,21730;  98,99652;  14,75069;   0,00000;  22,14040
2021-04-29 13:00:00; 14,72212; 185,23785;   1,93403;  10,04640;   9,04825;   2,71787;  55,09720; 496,11670;  14,74953;   0,00000;  23,44829
2021-04-29 13:30:00; 14,97130; 162,07327;   2,29843;  10,04410;   9,02475;   3,12457;  55,26290; 438,69327;  14,75181;   0,00000;  23,11305
2021-04-29 14:20:00; 15,16595; 159,95609;   2,28389;  10,04385;   9,01340;   3,17847;  61,98600;  69,29756;  14,75009;   0,00000;  21,56058
2021-04-29 15:50:00; 15,10198; 119,39452;   0,97771;  10,04230;   9,08587;   1,39323;  85,07240;  68,15010;  14,75297;   0,00000;  17,53749
2021-04-29 16:30:00; 15,06140; 101,28206;   1,21700;  10,05732;   9,09500;   1,83097;  85,56570;  35,74803;  14,75726;   0,00000;  17,33545
2021-04-29 17:30:00; 14,98750;  87,23095;   1,37951;  10,05911;   9,08512;   1,87343;  82,31441;   3,78068;  14,75785;   0,00000;  16,84508
2021-04-29 17:40:00; 14,96600;  89,44536;   1,25097;  10,05783;   9,08512;   1,50267;  82,79230;   0,78414;  14,75412;   0,00000;  16,71050
2021-04-29 17:10:00; 15,01789;  93,96286;   1,27188;  10,06395;   9,08834;   1,94530;  83,31361;  17,71293;  14,75613;   0,00000;  17,14521
2021-04-29 16:20:00; 15,07190;  89,71696;   1,63938;  10,05172;   9,09774;   2,10863;  86,16881;  44,80813;  14,75785;   0,00000;  17,34647
2021-04-29 17:00:00; 15,03317;  92,77419;   1,56310;  10,06575;   9,08958;   2,20990;  83,77700;  17,19484;  14,75582;   0,00000;  17,21767
2021-04-29 18:30:00; 14,82764;  77,60679;   1,12308;  10,06165;   9,07795;   1,52717;  89,07180;   0,00000;  14,75725;   0,00000;  15,43413
2021-04-29 17:50:00; 14,94367;  95,20272;   1,05775;  10,05528;   9,08239;   1,47163;  84,56741;   0,00000;  14,75611;   0,00000;  16,46167
2021-04-29 15:30:00; 15,13544; 103,03872;   1,37641;  10,04230;   9,09106;   1,71173;  84,28220;  61,23215;  14,75528;   0,00000;  17,38040
2021-04-29 14:40:00; 15,17109; 180,42628;   1,55107;  10,03536;   9,07577;   2,52513;  87,14627;  80,51343;  14,75326;   0,21739;  18,26442
2021-04-29 13:50:00; 15,07703; 185,44156;   1,65359;  10,04409;   9,01316;   2,01880;  57,59169;  91,56127;  14,74810;   0,00000;  22,30062
2021-04-29 13:40:00; 15,03042; 173,86626;   1,56718;  10,04613;   9,01807;   2,20990;  56,87060;  93,98369;  14,75324;   0,00000;  22,52758
2021-04-29 18:00:00; 14,91657;  88,98753;   1,08927;  10,05785;   9,08044;   1,41283;  86,35771;   0,00000;  14,75611;   0,00000;  16,12439
2021-04-29 18:20:00; 14,85992;  92,49487;   0,83610;  10,05961;   9,07894;   1,31973;  87,97680;   0,00000;  14,75928;   0,00000;  15,69580
2021-04-29 15:10:00; 15,16128; 144,38692;   1,59054;  10,04179;   9,10098;   2,24910;  82,34360;  73,96034;  14,75498;   0,00000;  17,24900
2021-04-29 14:30:00; 15,17676; 201,20218;   3,05515;  10,04104;   9,01068;   4,62887;  69,66020;  24,42007;  14,74983;   0,21739;  20,48836
2021-04-29 15:00:00; 15,16817; 147,43477;   1,53158;  10,02681;   9,09132;   2,26380;  84,20261;  93,39558;  14,75726;   0,00000;  17,37867
2021-04-29 12:30:00; 14,42137; 195,18764;   2,20337;  10,04511;   9,05741;   2,68520;  55,50000; 492,28012;  14,74925;   0,00000;  23,08013
2021-04-29 16:40:00; 15,05391; 109,30158;   1,01201;  10,06242;   9,09403;   1,42917;  85,68580;  40,87279;  14,75612;   0,00000;  17,33594
2021-04-29 17:20:00; 15,00037;  97,14207;   0,71981;  10,06166;   9,08760;   1,03390;  83,19250;   8,65343;  14,75555;   0,00000;  16,99685
2021-04-29 16:50:00; 15,04055;  92,67267;   1,27400;  10,06522;   9,09253;   1,94203;  84,70590;  31,35118;  14,75583;   0,00000;  17,30137
2021-04-29 16:10:00; 15,08276;  86,09109;   1,41414;  10,04587;   9,09478;   1,85873;  85,84759;  53,30723;  14,75782;   0,00000;  17,45186
2021-04-29 15:20:00; 15,14805; 116,05872;   1,46755;  10,04256;   9,10094;   2,03187;  82,45171;  72,74207;  14,75612;   0,00000;  17,38055
2021-04-29 13:20:00; 14,89340; 179,71466;   1,74228;  10,04462;   9,02476;   2,80117;  57,22090; 296,14944;  14,74925;   0,00000;  22,41924
2021-04-29 18:10:00; 14,88701;  79,54981;   1,40712;  10,05782;   9,07920;   1,84567;  87,07500;   0,00000;  14,75925;   0,00000;  15,91015
2021-04-29 14:10:00; 15,14669; 180,79759;   2,02778;  10,04308;   9,01857;   2,64273;  58,89930; 105,46559;  14,75095;   0,00000;  21,91138
2021-04-29 13:10:00; 14,81214; 168,54837;   1,89761;  10,04512;   9,03811;   2,69663;  57,07500; 172,42474;  14,74612;   0,00000;  22,57861
2021-04-29 12:10:00; 14,18043; 176,10489;   2,06796;  10,04359;   9,07994;   3,18337;  56,37950; 560,37350;  14,74954;   0,00000;  23,08160
2021-04-29 12:40:00; 14,52354; 170,94516;   1,92488;  10,04411;   9,05271;   2,76687;  55,88130; 450,25912;  14,75069;   0,00000;  22,72118
2021-04-29 10:40:00; 12,96769; 116,78207;   2,03873;  10,05019;   9,16641;   2,73583;  75,14300; 574,59990;  14,75668;   0,00000;  20,02330
2021-04-29 11:40:00; 13,78267; 160,48510;   1,66061;  10,04308;   9,11509;   2,20500;  61,84380; 599,17400;  14,74983;   0,00000;  22,32129
2021-04-29 11:30:00; 13,64637; 153,02957;   2,00720;  10,04256;   9,12029;   2,67050;  62,41980; 649,14830;  14,75126;   0,00000;  22,19656
2021-04-29 12:00:00; 14,04915; 147,16728;   2,14979;  10,04307;   9,10320;   2,96450;  59,40090; 651,52875;  14,74668;   0,00000;  22,96117
2021-04-29 19:00:00; 14,72593;  63,49157;   0,73533;  10,06957;   9,07720;   0,96693;  92,27940;   0,00000;  14,75640;   0,00000;  14,61956
2021-04-29 21:10:00; 14,24410;  58,49579;   0,31376;  10,07315;   9,06285;   0,45897;  98,59270;   0,00000;  14,75696;   0,00000;  12,05375
2021-04-29 21:40:00; 14,11848; 307,29654;   0,21768;  10,07290;   9,06564;   0,62393;  99,50736;   0,00000;  14,75875;   0,00000;  11,67346
2021-04-29 21:30:00; 14,16268;  17,56884;   0,48232;  10,07315;   9,06209;   0,76440;  98,92549;   0,00000;  14,75526;   0,00000;  11,45730
2021-04-29 21:50:00; 14,07749; 349,87830;   0,07713;  10,07318;   9,06328;   0,37567;  99,28622;   0,00000;  14,75545;   0,00000;  11,36858
2021-04-29 11:00:00; 13,23740; 155,25246;   1,65511;  10,04288;   9,15963;   2,13803;  68,24644; 725,92773;  14,75609;   0,00000;  21,54215
2021-04-29 11:10:00; 13,37156; 150,79196;   2,15077;  10,04256;   9,13960;   2,81913;  66,49611; 702,00720;  14,75211;   0,00000;  21,73033
2021-04-29 18:50:00; 14,75991;  68,50320;   0,72063;  10,06853;   9,07671;   0,89833;  91,04340;   0,00000;  14,75725;   0,00000;  14,89413
2021-04-29 18:40:00; 14,79606;  78,00888;   0,73353;  10,06497;   9,07695;   0,97837;  90,06400;   0,00000;  14,75811;   0,00000;  15,14557
2021-04-29 09:20:00; 12,29388; 147,54141;   1,76710;  10,07264;   9,22600;   2,39610;  86,54270; 289,93200;  14,76214;   0,00000;  16,17135
2021-04-29 09:00:00; 12,16336; 105,17928;   2,04624;  10,07238;   9,22625;   3,27647;  88,86470; 253,84795;  14,76184;   0,00000;  15,45758
2021-04-29 08:30:00; 11,99010; 104,35918;   2,09067;  10,07264;   9,24217;   3,31240;  91,13500; 260,19070;  14,76185;   0,00000;  14,73157
2021-04-29 09:10:00; 12,22841; 126,78807;   2,01390;  10,07264;   9,22750;   2,82730;  87,87880; 270,86084;  14,76412;   0,00000;  15,86733
2021-04-29 09:30:00; 12,35713; 139,02028;   1,46363;  10,07212;   9,22326;   2,44183;  85,90430; 380,35910;  14,76297;   0,00000;  16,58433
2021-04-29 08:50:00; 12,10027;  92,83156;   2,30643;  10,07264;   9,22950;   3,15560;  89,33570; 288,26553;  14,76326;   0,00000;  15,26178
2021-04-29 09:50:00; 12,48709; 110,30584;   1,78736;  10,07135;   9,20143;   3,63253;  83,31030; 484,35464;  14,76012;   0,00000;  17,42560
2021-04-29 09:40:00; 12,41985; 145,17174;   1,67253;  10,07161;   9,21010;   2,21643;  84,64070; 343,74310;  14,76211;   0,00000;  16,92520
2021-04-29 08:40:00; 12,04283; 117,61003;   1,93158;  10,07238;   9,23475;   3,26667;  90,09870; 274,50116;  14,76326;   0,00000;  15,14464
2021-04-29 10:10:00; 12,64581; 131,68288;   1,58542;  10,06098;   9,18140;   2,14947;  78,23166; 620,98810;  14,75671;   0,00000;  18,88878
2021-04-29 10:00:00; 12,56264; 108,43929;   1,99267;  10,06776;   9,19611;   2,44183;  80,99473; 575,19050;  14,75952;   0,00000;  18,16661
2021-04-29 10:20:00; 12,73823; 131,54732;   1,95102;  10,06114;   9,17336;   2,83057;  77,06500; 640,57890;  14,75869;   0,00000;  19,19640
2021-04-29 07:50:00; 11,83639; 125,36982;   1,47245;  10,07264;   9,23224;   2,19030;  95,39180; 138,18866;  14,76554;   0,00000;  13,07530
2021-04-29 08:10:00; 11,90337; 120,62927;   1,42471;  10,07290;   9,23475;   1,84240;  93,52473; 264,54160;  14,76265;   0,00000;  13,98609
2021-04-29 08:00:00; 11,86485;  98,57536;   2,06176;  10,07264;   9,23199;   3,21930;  95,20019; 216,64351;  14,76583;   0,00000;  13,23533
2021-04-29 08:20:00; 11,94503; 142,90344;   1,55040;  10,07261;   9,24740;   2,07760;  91,39733; 253,41043;  14,76276;   0,00000;  14,53662
2021-04-29 06:20:00; 11,68241; 152,08624;   1,12014;  10,07264;   9,24790;   1,76237;  98,89090;  68,37387;  14,76926;   0,00000;  11,60310
2021-04-29 06:30:00; 11,68332; 139,20753;   1,29246;  10,07264;   9,24366;   1,60883;  98,41209; 101,89510;  14,76668;   0,00000;  11,75123
2021-04-29 06:40:00; 11,69625; 142,50934;   1,57568;  10,07290;   9,24241;   2,12007;  97,72079; 118,16548;  14,76840;   0,00000;  11,95248
2021-04-29 07:10:00; 11,74259; 135,12761;   1,31026;  10,07290;   9,24045;   1,82443;  97,06149; 118,94950;  14,76498;   0,00000;  12,35005
2021-04-29 07:00:00; 11,72265; 144,39883;   1,41071;  10,07264;   9,24069;   1,83587;  97,13860;  94,08144;  14,76782;   0,00000;  12,17962
2021-04-29 06:50:00; 11,71139; 139,31195;   1,32251;  10,07290;   9,24191;   1,97960;  97,33701; 104,19109;  14,76868;   0,00000;  12,10370
2021-04-29 07:20:00; 11,76134; 118,92331;   1,61537;  10,07290;   9,23722;   2,38957;  96,89790; 120,93784;  14,76554;   0,00000;  12,54636
2021-04-29 07:30:00; 11,78393; 123,90808;   1,53876;  10,07290;   9,23844;   2,23440;  96,73290; 114,24473;  14,76925;   0,00000;  12,69216
2021-04-29 07:40:00; 11,80868; 132,18110;   1,39062;  10,07290;   9,23647;   2,01880;  96,17461; 126,20270;  14,76611;   0,00000;  12,84616
2021-04-29 05:30:00; 11,66258; 149,64734;   1,42133;  10,07264;   9,24640;   2,47613;  99,43201;  61,79756;  14,77125;   0,00000;  11,03918
2021-04-29 05:20:00; 11,66588; 153,01215;   1,22222;  10,07264;   9,24940;   1,54840;  99,60680;  51,26900;  14,77066;   0,00000;  10,90308
2021-04-29 05:50:00; 11,66561; 132,13039;   1,32924;  10,07266;   9,24695;   1,80320;  99,05737;  56,08736;  14,76990;   0,00000;  11,25717
2021-04-29 05:40:00; 11,66282; 153,08235;   1,84322;  10,07290;   9,24815;   2,69663;  99,04981;  62,69243;  14,76869;   0,00000;  11,13555
2021-04-29 06:10:00; 11,67335; 129,83351;   1,03259;  10,07290;   9,24441;   1,33117;  98,99820;  42,68018;  14,76953;   0,00000;  11,45855
2021-04-29 06:00:00; 11,67123; 139,83138;   1,23190;  10,07290;   9,24491;   2,06780;  99,08700;  47,36092;  14,76910;   0,00000;  11,35753
2021-04-29 01:40:00; 11,84985; 158,40830;   1,67988;  10,06981;   9,25515;   2,22460;  99,99799;   0,00000;  14,77124;   0,00000;  11,12664
2021-04-29 01:30:00; 11,85045; 158,33913;   1,38392;  10,07134;   9,25664;   1,60230;  99,99799;   0,00000;  14,76982;   0,00000;  11,11810
2021-04-29 01:50:00; 11,84847; 168,06213;   1,91688;  10,06779;   9,25440;   2,17233;  99,99349;   0,00000;  14,77153;   0,00000;  11,12093
2021-04-29 02:00:00; 11,83367; 165,78976;   1,49352;  10,06855;   9,25290;   1,85873;  99,37520;   0,00000;  14,77011;   0,00000;  11,11323
2021-04-29 02:10:00; 11,82507; 170,40110;   1,36628;  10,06751;   9,25315;   2,28340;  98,73960;   0,00000;  14,77038;   0,00000;  11,10222
2021-04-29 02:30:00; 11,80196; 166,91011;   1,48013;  10,07110;   9,25365;   2,09393;  98,69470;   0,00000;  14,77009;   0,00000;  11,03495
2021-04-29 02:20:00; 11,80659; 161,21300;   1,18923;  10,07007;   9,25415;   1,73133;  98,52930;   0,00000;  14,76955;   0,00000;  11,07788
2021-04-29 02:40:00; 11,78623; 155,51270;   0,89425;  10,06981;   9,25265;   1,29523;  98,93651;   0,00000;  14,77180;   0,00000;  10,99572
2021-04-29 02:50:00; 11,77570; 149,78677;   0,80376;  10,06955;   9,25240;   1,10577;  99,07671;   0,00000;  14,77011;   0,00000;  10,94475
2021-04-29 03:00:00; 11,76613; 155,68706;   0,78024;  10,07109;   9,24990;   1,11557;  99,24751;   0,00000;  14,77067;   0,00000;  10,91243
2021-04-29 03:10:00; 11,76435; 150,18106;   1,14154;  10,07034;   9,24890;   1,53860;  99,43671;   0,00000;  14,77012;   0,00000;  10,85426
2021-04-29 03:20:00; 11,74657; 161,83464;   1,55657;  10,07162;   9,25040;   2,21970;  99,62900;   0,00000;  14,77181;   0,00000;  10,78578
2021-04-29 03:30:00; 11,74355; 168,87906;   1,08617;  10,07173;   9,25036;   1,36873;  99,74118;   0,00000;  14,77016;   0,00000;  10,72988
2021-04-29 03:40:00; 11,72703; 153,08235;   1,22409;  10,07175;   9,25046;   1,69867;  99,73288;   2,28730;  14,77068;   0,00000;  10,64553
2021-04-29 03:50:00; 11,72753; 129,33173;   0,81748;  10,07238;   9,24665;   1,32627;  99,75240;   3,36091;  14,76866;   0,00000;  10,60884
2021-04-29 00:20:00; 11,88812; 105,63507;   0,74496;  10,06829;   9,25739;   1,06657;  99,99799;   0,00000;  14,77068;   0,00000;  11,11496
2021-04-29 00:30:00; 11,88854; 120,27816;   0,29162;  10,07010;   9,25649;   0,54227;  99,99799;   0,00000;  14,77144;   0,00000;  11,13718
2021-04-29 00:40:00; 11,88593; 128,66481;   0,18820;  10,07031;   9,25657;   0,45407;  99,99799;   0,00000;  14,77162;   0,00000;  11,15435
2021-04-29 00:50:00; 11,87445; 151,11640;   0,53312;  10,07084;   9,25615;   0,90650;  99,99799;   0,00000;  14,76983;   0,00000;  11,18292
2021-04-29 01:00:00; 11,86844; 145,82811;   0,84476;  10,07186;   9,25515;   1,18743;  99,99799;   0,00000;  14,77067;   0,00000;  11,19017
2021-04-29 01:10:00; 11,86760; 133,69856;   0,92038;  10,07187;   9,25665;   1,37853;  99,99799;   0,00000;  14,77010;   0,00000;  11,18325
2021-04-29 01:20:00; 11,86559; 148,93777;   1,10234;  10,07187;   9,25740;   1,91263;  99,99799;   0,00000;  14,77038;   0,00000;  11,15825
2021-04-29 04:10:00; 11,70781; 149,49452;   1,06395;  10,07238;   9,24566;   1,35240;  99,87270;   5,78359;  14,77152;   0,00000;  10,57450
2021-04-29 04:00:00; 11,71426; 159,98473;   0,96105;  10,07264;   9,24640;   1,33280;  99,82501;   3,57107;  14,76867;   0,00000;  10,58925
2021-04-29 04:30:00; 11,68814; 133,60493;   1,30128;  10,07290;   9,24566;   1,69540;  99,94051;  11,87603;  14,77096;   0,00000;  10,55074
2021-04-29 04:20:00; 11,69209; 142,59390;   0,94096;  10,07238;   9,24491;   1,32953;  99,95100;   9,36877;  14,76983;   0,00000;  10,58225
2021-04-29 04:40:00; 11,68766; 141,96245;   1,03766;  10,07290;   9,24715;   1,58923;  99,90260;  18,93335;  14,77124;   0,00000;  10,57720
2021-04-29 05:10:00; 11,66722; 140,66826;   0,94292;  10,07290;   9,24941;   1,15477;  99,75839;  32,54481;  14,76953;   0,00000;  10,80731
2021-04-29 05:00:00; 11,66907; 122,12095;   1,43635;  10,07264;   9,24390;   2,32097;  99,76880;  31,41117;  14,76726;   0,00000;  10,68240
2021-04-29 04:50:00; 11,67575; 135,09439;   1,43848;  10,07290;   9,24590;   1,91263;  99,81420;  24,11514;  14,77010;   0,00000;  10,63305
2021-04-28 22:00:00; 11,95173; 163,77803;   0,51368;  10,07212;   9,25812;   0,74480;  99,99799;   0,00000;  14,77639;   0,00000;  11,09944
2021-04-28 22:10:00; 11,94417; 110,28552;   0,55386;  10,07058;   9,25836;   0,86240;  99,99799;   0,00000;  14,77379;   0,00000;  11,13521
2021-04-28 22:20:00; 11,93116; 122,95651;   0,49343;  10,07008;   9,25887;   0,74480;  99,99799;   0,00000;  14,77437;   0,00000;  11,08033
2021-04-28 22:40:00; 11,93056;  97,72681;   0,85881;  10,06982;   9,25763;   1,14823;  99,99799;   0,00000;  14,77437;   0,00000;  11,10578
2021-04-28 22:50:00; 11,93047;  92,73576;   0,79560;  10,06982;   9,25960;   1,11393;  99,99799;   0,00000;  14,77379;   0,00000;  11,13215
2021-04-28 22:30:00; 11,93031; 102,57684;   0,71932;  10,07058;   9,25860;   0,98490;  99,99799;   0,00000;  14,77437;   0,00000;  11,07883
2021-04-28 23:00:00; 11,92406;  85,94981;   0,87318;  10,06906;   9,25910;   1,16947;  99,99799;   0,00000;  14,77380;   0,00000;  11,12438
2021-04-28 23:10:00; 11,91416;  85,64475;   1,07620;  10,06933;   9,25910;   1,31647;  99,99799;   0,00000;  14,77351;   0,00000;  11,12983
2021-04-28 23:20:00; 11,90810; 139,08119;   0,49735;  10,06880;   9,25813;   0,83627;  99,99799;   0,00000;  14,77266;   0,00000;  11,12708
2021-04-28 23:30:00; 11,90958; 119,60004;   0,40000;  10,06930;   9,25861;   0,70070;  99,99799;   0,00000;  14,77350;   0,00000;  11,16677
2021-04-28 23:40:00; 11,90696;  93,14999;   0,65742;  10,06879;   9,25862;   1,16620;  99,99799;   0,00000;  14,77153;   0,00000;  11,17727
2021-04-28 23:50:00; 11,89226;  88,87979;   1,00760;  10,06828;   9,25910;   1,32137;  99,99799;   0,00000;  14,77152;   0,00000;  11,16993
2021-04-29 00:10:00; 11,88895;  96,15739;   0,92430;  10,07007;   9,25909;   1,19560;  99,99799;   0,00000;  14,77180;   0,00000;  11,12457
2021-04-29 00:00:00; 11,88958;  86,71573;   0,70740;  10,06879;   9,25837;   0,85750;  99,99799;   0,00000;  14,77067;   0,00000;  11,16323
2021-04-28 19:00:00; 12,07396;  47,66152;   0,39510;  10,04282;   9,25615;   0,54553;  99,99799;   0,00000;  14,77812;   0,00000;  11,34987
2021-04-28 19:30:00; 12,05104; 338,34064;   0,09359;  10,04333;   9,25738;   0,34463;  99,99799;   0,00000;  14,77697;   0,00000;  11,23727
2021-04-28 19:10:00; 12,07074;  34,97226;   0,33336;  10,04281;   9,25540;   0,63047;  99,99799;   0,00000;  14,77668;   0,00000;  11,32530
2021-04-28 19:20:00; 12,05487; 357,64276;   0,17428;  10,04334;   9,25715;   0,41813;  99,99799;   0,00000;  14,77927;   0,00000;  11,26024
2021-04-28 19:50:00; 12,04915; 270,26013;   0,12838;  10,04588;   9,25860;   0,28257;  99,99799;   0,00000;  14,77697;   0,00000;  11,16396
2021-04-28 19:40:00; 12,05007; 356,81558;   0,03430;  10,04282;   9,25788;   0,21887;  99,99799;   0,00000;  14,77667;   0,00000;  11,20277
2021-04-28 21:40:00; 11,97285; 180,27847;   0,39853;  10,07090;   9,25711;   0,62393;  99,99799;   0,00000;  14,77704;   0,00000;  11,07506
2021-04-28 21:30:00; 11,97443; 166,13174;   0,11404;  10,07104;   9,25672;   0,51287;  99,99799;   0,00000;  14,77613;   0,00000;  11,02284
2021-04-28 21:50:00; 11,96225; 171,89249;   0,50241;  10,07134;   9,25738;   0,71540;  99,99799;   0,00000;  14,77582;   0,00000;  11,07961
2021-04-28 17:40:00; 12,09006;  15,42155;   0,07432;  10,04411;   9,25415;   0,27440;  99,68651;   0,00000;  14,77610;   0,00000;  11,56595
2021-04-28 18:00:00; 12,09090;  55,66902;   0,55942;  10,04230;   9,25265;   1,14170;  99,99799;   0,00000;  14,77782;   0,00000;  11,43385
2021-04-28 18:10:00; 12,09170;  75,25489;   0,64223;  10,04308;   9,25190;   0,98653;  99,99799;   0,00000;  14,77897;   0,00000;  11,40856
2021-04-28 17:20:00; 12,09266; 331,37003;   0,22377;  10,04256;   9,25515;   0,48510;  99,09690;   3,36068;  14,77640;   0,00000;  11,63061
2021-04-28 17:50:00; 12,09063;  29,77352;   0,30021;  10,04486;   9,25215;   0,52757;  99,95059;   0,00000;  14,77785;   0,00000;  11,51680
2021-04-28 18:50:00; 12,07437;  75,35856;   0,57216;  10,04256;   9,25565;   0,87220;  99,99799;   0,00000;  14,77640;   0,00000;  11,37837
2021-04-28 18:40:00; 12,07510;  44,82700;   0,25716;  10,04317;   9,25462;   0,47203;  99,99799;   0,00000;  14,77895;   0,00000;  11,35336
2021-04-28 18:20:00; 12,09153;  74,23577;   0,56301;  10,04359;   9,25440;   0,82647;  99,99799;   0,00000;  14,77727;   0,21739;  11,40836
2021-04-28 18:30:00; 12,08366;  76,26335;   0,24604;  10,04301;   9,25399;   0,34790;  99,99799;   0,00000;  14,77718;   0,00000;  11,39958
