DATE; Széllökés; Talajnedvesség 30 cm; Talajnedvesség 90 cm; Besugárzás; Csapadék; Talajnedvesség 60 cm; Szélsebesség; Levegő-páratartalom; Levegő-hőmérséklet; Talajhőmérséklet 0 cm; Szélirány; Levélnedvesség
2021-04-07 23:00:00; 1,13027;  27,87790;  26,95450;   0,00000;   0,00000;  46,48920;   0,67520;  82,45116;   0,28051;   6,23248; 254,89218;-9999,00000
2021-04-07 22:00:00; 0,84253;  27,91474;  26,93620;   0,00000;   0,00000;  46,49719;   0,54560;  80,44813;   0,81297;   6,38341; 231,16322;-9999,00000
2021-04-08 02:00:00; 1,47463;  27,83058;  26,97858;   0,00000;   0,00000;  46,45353;   1,17154;  82,15836;  -0,74972;   5,76621; 205,82185;-9999,00000
2021-04-08 01:00:00; 1,53016;  27,84837;  26,98989;   0,00000;   0,00000;  46,46234;   1,15861;  83,60426;  -0,67891;   5,93401; 207,16214;-9999,00000
2021-04-08 00:00:00; 1,07201;  27,85214;  26,94482;   0,00000;   0,00000;  46,46910;   0,60447;  83,43409;  -0,34008;   6,08416; 226,72545;-9999,00000
2021-04-08 21:00:00; 0,84226;  27,65931;  26,89380;   0,00000;   0,00000;  46,01594;   0,53322;  82,49735;   1,21368;   6,06685; 233,19238;-9999,00000
2021-04-09 20:00:00; 1,65811;  27,57278;  26,81806;   0,00000;   0,00000;  45,63594;   1,18288;  51,21483;   5,94718;   7,30310; 149,25273;-9999,00000
2021-04-09 21:00:00; 1,65130;  27,57199;  26,83716;   0,00000;   0,00000;  45,67619;   1,27682;  50,66011;   5,69830;   7,13820; 156,33583;-9999,00000
2021-04-09 19:00:00; 1,38316;  27,55620;  26,84025;   0,00000;   0,00000;  45,52850;   0,94521;  52,75853;   6,25083;   7,47931; 147,06380;-9999,00000
2021-04-09 16:00:00; 1,95728;  27,59712;  26,83551;  73,29775;   0,00000;  45,50662;   1,39702;  39,53056;  12,33703;   7,84054; 150,14920;-9999,00000
2021-04-09 17:00:00; 1,37772;  27,59850;  26,83703;   0,72702;   0,00000;  45,52084;   0,97904;  45,86201;   9,69453;   7,76173; 145,03836;-9999,00000
2021-04-09 14:00:00; 3,24380;  27,62913;  26,88753; 433,84116;   0,00000;  45,56976;   2,06723;  35,47751;  14,35140;   7,74636; 164,71419;-9999,00000
2021-04-09 15:00:00; 2,18540;  27,61799;  26,80211; 257,03378;   0,00000;  45,53056;   1,66568;  36,25844;  13,94145;   7,85940; 155,12045;-9999,00000
2021-04-09 13:00:00; 2,69990;  27,62686;  26,89322; 578,71380;   0,00000;  45,62405;   1,75729;  36,00184;  14,40137;   7,49042; 157,87804;-9999,00000
2021-04-09 11:00:00; 2,25019;  27,64386;  26,94581; 735,35370;   0,00000;  45,71013;   1,59482;  38,59924;  13,14185;   6,64949; 164,75676;-9999,00000
2021-04-09 12:00:00; 2,99363;  27,64133;  26,93559; 680,52057;   0,00000;  45,66415;   1,92971;  37,03242;  13,64109;   7,11692; 167,52599;-9999,00000
2021-04-09 10:00:00; 2,43775;  27,63560;  26,92246; 558,66220;   0,00000;  45,78325;   1,69591;  41,53922;  11,65109;   6,16757; 176,97320;-9999,00000
2021-04-09 08:00:00; 2,53248;  27,66155;  26,85130; 636,28620;   0,00000;  45,87877;   1,77293;  57,10893;   8,79067;   5,17187; 178,82513;-9999,00000
2021-04-09 09:00:00; 2,77149;  27,62662;  26,84796; 717,46330;   0,00000;  45,84223;   1,85291;  48,85086;  10,16883;   5,64688; 183,93362;-9999,00000
2021-04-09 06:00:00; 1,18607;  27,60016;  26,89196; 341,01160;   0,00000;  45,92872;   0,83919;  75,77264;   4,43597;   4,73777; 137,94867;-9999,00000
2021-04-09 07:00:00; 1,92978;  27,65790;  26,85662; 505,76074;   0,00000;  45,92240;   1,26859;  65,79066;   7,30952;   4,85308; 161,07028;-9999,00000
2021-04-09 03:00:00; 0,45543;  27,47773;  26,89385;   0,00000;   0,00000;  46,01016;   0,20149;  96,78217;  -3,58066;   5,12817;  46,42747;-9999,00000
2021-04-09 04:00:00; 0,43093;  27,44681;  26,89380;  50,61177;   0,00000;  45,98043;   0,20298;  95,65122;  -3,58471;   4,94186;  37,95630;-9999,00000
2021-04-09 05:00:00; 0,57357;  27,49662;  26,89385; 189,45717;   0,00000;  45,96214;   0,32923;  82,83318;   1,54537;   4,79126; 114,01029;-9999,00000
2021-04-09 18:00:00; 1,41147;  27,57021;  26,81328;   0,00000;   0,00000;  45,51975;   1,00102;  50,27557;   7,64762;   7,63818; 144,36542;-9999,00000
2021-04-08 22:00:00; 0,58419;  27,63243;  26,89380;   0,00000;   0,00000;  46,01590;   0,32628;  85,44775;   0,70151;   5,93083; 242,04834;-9999,00000
2021-04-08 23:00:00; 0,69172;  27,61172;  26,89380;   0,00000;   0,00000;  46,02048;   0,38385;  87,61114;   0,18880;   5,79632; 225,96614;-9999,00000
2021-04-09 00:00:00; 0,58283;  27,59576;  26,89380;   0,00000;   0,00000;  46,02290;   0,25341;  88,94485;  -0,43828;   5,65641; 200,63109;-9999,00000
2021-04-09 01:00:00; 0,35933;  27,55709;  26,89380;   0,00000;   0,00000;  46,00837;   0,17512;  92,32009;  -1,43310;   5,50357;  74,35664;-9999,00000
2021-04-09 02:00:00; 0,12958;  27,51853;  26,89380;   0,00000;   0,00000;  46,02146;   0,04233;  95,41183;  -2,41637;   5,32247;   6,46631;-9999,00000
2021-04-07 19:00:00; 1,25876;  27,97709;  26,93620;   0,00000;   0,00000;  46,49150;   0,78706;  56,72131;   3,56665;   6,79786; 268,06097;-9999,00000
2021-04-07 20:00:00; 1,28788;  27,96172;  26,93620;   0,00000;   0,00000;  46,48069;   0,84069;  63,44804;   2,64336;   6,66193; 274,10965;-9999,00000
2021-04-07 21:00:00; 1,25794;  27,94080;  26,93620;   0,00000;   0,00000;  46,49153;   0,91471;  73,61644;   1,85619;   6,52682; 265,73004;-9999,00000
2021-04-07 18:00:00; 1,15504;  28,00090;  26,94012;   0,00000;   0,00000;  46,48823;   0,72497;  54,69633;   4,50558;   6,93304; 265,61890;-9999,00000
2021-04-07 16:00:00; 2,57794;  28,06846;  26,97457;  43,48742;   0,00000;  46,47901;   1,83817;  40,67833;   7,17682;   7,14040; 250,07027;-9999,00000
2021-04-07 17:00:00; 1,54159;  28,02940;  26,95934;   0,81564;   0,00000;  46,48303;   1,05802;  47,30832;   5,72978;   7,04890; 281,86060;-9999,00000
2021-04-07 15:00:00; 1,73841;  28,06354;  26,97144; 105,00567;   0,00000;  46,50483;   1,02069;  34,16706;   8,25439;   7,18380; 282,60693;-9999,00000
2021-04-07 14:00:00; 2,63021;  28,09357;  26,94663; 173,74126;   0,00000;  46,53706;   1,85697;  35,20190;   8,67138;   7,19374; 281,78726;-9999,00000
2021-04-07 12:00:00; 2,44319;  28,13423;  26,98806; 235,83923;   0,00000;  46,62775;   1,58161;  35,00311;   8,79013;   7,00899; 288,88925;-9999,00000
2021-04-07 13:00:00; 2,73665;  28,12498;  26,97185; 284,72626;   0,00000;  46,58711;   1,75232;  36,57895;   8,69261;   7,14106; 266,91318;-9999,00000
2021-04-07 11:00:00; 3,35351;  28,15424;  27,02221; 748,66170;   0,00000;  46,65787;   2,12078;  32,30179;   9,22687;   6,77649; 317,10468;-9999,00000
2021-04-07 10:00:00; 3,38427;  28,18632;  27,06269; 537,12390;   0,00000;  46,72368;   2,16916;  38,45558;   8,17624;   6,50871; 324,46893;-9999,00000
2021-04-07 09:00:00; 3,42238;  28,21435;  27,06423; 735,02900;   0,00000;  46,77958;   2,28702;  47,01136;   7,36101;   6,17207; 317,95374;-9999,00000
2021-04-07 08:00:00; 3,47111;  28,25545;  27,06706; 636,24740;   0,00000;  46,81345;   2,21977;  56,73392;   5,91509;   5,85428; 308,71506;-9999,00000
2021-04-07 07:00:00; 3,09190;  28,25512;  27,07552; 505,96158;   0,00000;  46,83380;   2,26185;  65,16575;   4,09470;   5,62382; 303,82245;-9999,00000
2021-04-07 06:00:00; 2,88991;  28,21476;  27,06370; 345,37997;   0,00000;  46,86714;   2,03992;  71,02624;   2,67690;   5,53065; 297,36050;-9999,00000
2021-04-07 04:00:00; 0,99225;  28,09638;  27,09325;  26,21632;   0,00000;  46,91227;   0,62897;  86,59802;  -1,52530;   5,71497; 256,93900;-9999,00000
2021-04-07 05:00:00; 1,45476;  28,11846;  27,06699; 168,85120;   0,00000;  46,88176;   0,99579;  79,54102;   0,74069;   5,58236; 270,51530;-9999,00000
2021-04-07 03:00:00; 0,76658;  28,10333;  27,10506;   0,00000;   0,00000;  46,93040;   0,49406;  86,87811;  -1,81843;   5,87429; 237,71965;-9999,00000
2021-04-07 01:00:00; 1,02301;  28,17606;  27,10094;   0,00000;   0,00000;  46,96452;   0,71231;  78,08298;  -0,08685;   6,14870; 281,45840;-9999,00000
2021-04-07 02:00:00; 0,77093;  28,13778;  27,10465;   0,00000;   0,00000;  46,93757;   0,47530;  83,22858;  -1,12103;   6,02281; 252,13506;-9999,00000
2021-04-06 22:00:00; 0,74371;  28,27164;  27,10494;   0,00000;   0,00000;  46,98491;   0,46646;  63,88983;   2,52819;   6,44118; 253,88220;-9999,00000
2021-04-06 23:00:00; 0,84770;  28,25421;  27,10519;   0,00000;   0,00000;  46,97077;   0,53316;  69,91547;   1,90773;   6,35844; 270,36224;-9999,00000
2021-04-07 00:00:00; 0,75460;  28,20937;  27,10403;   0,00000;   0,00000;  46,97510;   0,46147;  75,41760;   0,65588;   6,26675; 258,97736;-9999,00000
2021-04-04 22:00:00; 0,28910;  28,79640;  27,23400;   0,00000;   0,00000;  47,92931;   0,08827;  86,63763;   0,90995;   7,06994;   7,28296;-9999,00000
2021-04-05 21:00:00; 1,67253;  28,56757;  27,10390;   0,00000;   0,00000;  47,24243;   1,20236;  71,16280;   6,25727;   7,72272; 157,38225;-9999,00000
2021-04-05 20:00:00; 1,39677;  28,56198;  27,10279;   0,00000;   0,00000;  47,24157;   0,99266;  67,62362;   5,78245;   7,87663; 154,31029;-9999,00000
2021-04-05 02:00:00; 0,13176;  28,66066;  27,23406;   0,00000;   0,00000;  47,86717;   0,02442;  90,80363;  -1,17374;   6,25569;   3,67522;-9999,00000
2021-04-05 03:00:00; 0,62693;  28,60451;  27,23406;   0,00000;   0,00000;  47,83983;   0,30026;  92,29916;  -1,45274;   6,07580; 228,47145;-9999,00000
2021-04-05 19:00:00; 1,11393;  28,54930;  27,10146;   0,00000;   0,00000;  47,24058;   0,80489;  65,07424;   6,43950;   8,04202; 156,86052;-9999,00000
2021-04-05 18:00:00; 1,28271;  28,57684;  27,09728;   0,00000;   0,00000;  47,24600;   0,92273;  60,31842;   7,84301;   8,18665; 152,20277;-9999,00000
2021-04-05 16:00:00; 2,71433;  28,61364;  27,06417;  59,39800;   0,00000;  47,25890;   2,06928;  45,37692;  11,95324;   8,38172; 173,44623;-9999,00000
2021-04-05 17:00:00; 1,47789;  28,61149;  27,07781;   0,31406;   0,00000;  47,25663;   1,08953;  52,02906;   9,65176;   8,30373; 165,12498;-9999,00000
2021-04-05 15:00:00; 3,73162;  28,64315;  27,07710; 246,80292;   0,00000;  47,29091;   2,76039;  41,86108;  13,44756;   8,40453; 180,43259;-9999,00000
2021-04-05 14:00:00; 4,20502;  28,65451;  27,10620; 423,50537;   0,00000;  47,34221;   3,12575;  40,39639;  13,63142;   8,33699; 177,47246;-9999,00000
2021-04-05 13:00:00; 4,53332;  28,66867;  27,12711; 570,53687;   0,00000;  47,39929;   3,50338;  38,59495;  13,55970;   8,15269; 181,04880;-9999,00000
2021-04-05 12:00:00; 4,44321;  28,69378;  27,14968; 673,06850;   0,00000;  47,44365;   3,22680;  37,50785;  13,27838;   7,86132; 185,53139;-9999,00000
2021-04-05 11:00:00; 4,27933;  28,70651;  27,18950; 727,93680;   0,00000;  47,51782;   2,98527;  38,28616;  12,64555;   7,46667; 185,57655;-9999,00000
2021-04-05 10:00:00; 3,57700;  28,71519;  27,17596; 556,38617;   0,00000;  47,58540;   2,43552;  40,36324;  11,79872;   7,03162; 189,42851;-9999,00000
2021-04-05 09:00:00; 3,82962;  28,74258;  27,19005; 703,67190;   0,00000;  47,62450;   2,49868;  43,61937;  10,73600;   6,56981; 190,23400;-9999,00000
2021-04-05 07:00:00; 2,82104;  28,75481;  27,21985; 486,29590;   0,00000;  47,75310;   2,13547;  50,14700;   8,15868;   5,85654; 200,59573;-9999,00000
2021-04-05 08:00:00; 3,55822;  28,75187;  27,19146; 616,69960;   0,00000;  47,69618;   2,57654;  45,88307;   9,59085;   6,14691; 198,78828;-9999,00000
2021-04-05 06:00:00; 2,17043;  28,70613;  27,23400; 324,38820;   0,00000;  47,78697;   1,58714;  59,38315;   5,58695;   5,73816; 199,36612;-9999,00000
2021-04-05 04:00:00; 0,75623;  28,58177;  27,23400;  20,07255;   0,00000;  47,82362;   0,47515;  83,34354;  -0,52553;   5,91181; 181,21193;-9999,00000
2021-04-05 05:00:00; 1,45802;  28,61236;  27,23400; 152,66846;   0,00000;  47,80797;   1,10970;  68,69033;   2,64806;   5,78373; 197,07095;-9999,00000
2021-04-05 01:00:00; 0,70723;  28,68511;  27,23400;   0,00000;   0,00000;  47,89232;   0,42189;  89,75884;  -0,03747;   6,44082; 201,18642;-9999,00000
2021-04-04 23:00:00; 0,28393;  28,74857;  27,23406;   0,00000;   0,00000;  47,93327;   0,08338;  91,44498;  -0,30493;   6,85726;  29,43397;-9999,00000
2021-04-05 00:00:00; 0,37431;  28,71769;  27,23406;   0,00000;   0,00000;  47,90377;   0,15865;  91,80138;  -0,15353;   6,64370; 300,18630;-9999,00000
2021-04-04 17:00:00; 1,37935;  28,97285;  27,23400;   0,55729;   0,00000;  48,00097;   1,01651;  56,73178;   8,26911;   7,81941; 357,28632;-9999,00000
2021-04-04 18:00:00; 0,32286;  28,94090;  27,23400;   0,00000;   0,00000;  47,98104;   0,19929;  66,39255;   6,66379;   7,78641; 303,09503;-9999,00000
2021-04-04 16:00:00; 3,68970;  28,97537;  27,23406;  45,26097;   0,00000;  48,03587;   2,96536;  52,21067;   9,10962;   7,85256; 356,11600;-9999,00000
2021-04-04 19:00:00; 0,37730;  28,87930;  27,23400;   0,00000;   0,00000;  47,95015;   0,16145;  71,32018;   4,63261;   7,69339; 227,80400;-9999,00000
2021-04-04 20:00:00; 0,35933;  28,83268;  27,23406;   0,00000;   0,00000;  47,95134;   0,11681;  76,61033;   3,41605;   7,51519;   9,93980;-9999,00000
2021-04-04 21:00:00; 0,35688;  28,81018;  27,23406;   0,00000;   0,00000;  47,94229;   0,12900;  86,91058;   1,68724;   7,29689; 342,22177;-9999,00000
2021-04-04 15:00:00; 4,22026;  29,02094;  27,23441;  87,28374;   0,00000;  48,05738;   3,44892;  54,45384;   9,18521;   7,86501;   1,96324;-9999,00000
2021-04-04 14:00:00; 5,07123;  29,06300;  27,25069; 234,45259;   0,00000;  48,08234;   4,03540;  57,59851;   9,56787;   7,84166; 358,22476;-9999,00000
2021-04-04 13:00:00; 4,41245;  29,07322;  27,27557; 315,31827;   0,03623;  48,13031;   3,53828;  62,80204;   9,28519;   7,77976;   4,72127;-9999,00000
2021-04-04 11:00:00; 4,72605;  29,13522;  27,26885; 383,30594;   0,00000;  48,21697;   3,78636;  71,21298;   7,84570;   7,61903; 356,70917;-9999,00000
2021-04-04 12:00:00; 5,17358;  29,12672;  27,27351; 425,64767;   0,00000;  48,18515;   3,90447;  64,30860;   8,78657;   7,69596; 357,60327;-9999,00000
2021-04-04 10:00:00; 4,07190;  29,13176;  27,23395; 278,02410;   0,00000;  48,23166;   3,33460;  85,06114;   5,73658;   7,60934; 352,28394;-9999,00000
2021-04-04 08:00:00; 4,00139;  29,14477;  27,23659;  78,26324;   0,00000;  48,25928;   3,29373;  87,51200;   4,71084;   7,74810; 358,30307;-9999,00000
2021-04-05 22:00:00; 1,85901;  28,56790;  27,09639;   0,00000;   0,00000;  47,24445;   1,46542;  72,17323;   6,54204;   7,59927; 164,63652;-9999,00000
2021-04-06 20:00:00; 0,96666;  28,27285;  27,10578;   0,00000;   0,00000;  46,98966;   0,45886;  54,79108;   3,63941;   6,64890; 238,15074;-9999,00000
2021-04-06 21:00:00; 1,19887;  28,28519;  27,10130;   0,00000;   0,00000;  46,99844;   0,78898;  57,38419;   3,13008;   6,54659; 221,45723;-9999,00000
2021-04-06 19:00:00; 0,46686;  28,30707;  27,09754;   0,00000;   0,00000;  47,00757;   0,21664;  54,07385;   4,23903;   6,72372; 313,21490;-9999,00000
2021-04-06 18:00:00; 1,33716;  28,31130;  27,07250;   0,00000;   0,00000;  47,03584;   0,88548;  55,59550;   4,42276;   6,79100; 286,21740;-9999,00000
2021-04-06 17:00:00; 0,98272;  28,34395;  27,08581;   0,41491;   0,00000;  47,03763;   0,62681;  64,99451;   4,47895;   6,86038; 211,45595;-9999,00000
2021-04-06 16:00:00; 1,58188;  28,35426;  27,09592;  16,39735;   0,00000;  47,06159;   0,95060;  66,45501;   4,49600;   6,90633; 229,52600;-9999,00000
2021-04-06 14:00:00; 1,78877;  28,39425;  27,08398; 151,56610;   0,00000;  47,09489;   1,13232;  78,49676;   5,08122;   6,85716; 347,44156;-9999,00000
2021-04-06 15:00:00; 2,09421;  28,38967;  27,08630;  46,20977;   0,00000;  47,08936;   1,28712;  65,95324;   4,98960;   6,89641; 302,26642;-9999,00000
2021-04-06 13:00:00; 2,65199;  28,40391;  27,08861; 326,13834;   0,00000;  47,12487;   1,82715;  81,03083;   4,87720;   6,82306;   4,42683;-9999,00000
2021-04-06 11:00:00; 4,09994;  28,35824;  27,06339; 225,68068;   0,03623;  47,12938;   3,23460;  92,00742;   3,12406;   6,85825; 347,00440;-9999,00000
2021-04-06 12:00:00; 2,78511;  28,38963;  27,09260; 228,81593;   0,00000;  47,12668;   2,13140;  86,41579;   3,84069;   6,82355; 358,97888;-9999,00000
2021-04-06 10:00:00; 4,45682;  28,39511;  27,06696; 225,10411;   0,00000;  47,12927;   3,64131;  89,88147;   3,20672;   6,87000; 341,63016;-9999,00000
2021-04-06 09:00:00; 4,62451;  28,44323;  27,08925; 247,01959;   0,03623;  47,14674;   3,59002;  80,07469;   4,06968;   6,84066; 320,44714;-9999,00000
2021-04-06 08:00:00; 2,97484;  28,43776;  27,06493; 143,41266;   0,00000;  47,15210;   2,21249;  86,37354;   3,19302;   6,85100; 293,44824;-9999,00000
2021-04-06 07:00:00; 2,86487;  28,43817;  27,09361;  54,48197;   0,00000;  47,17110;   2,24664;  90,82215;   2,35853;   6,90956; 291,89030;-9999,00000
2021-04-06 06:00:00; 3,46484;  28,47469;  27,10301;  20,16514;   0,00000;  47,19613;   2,60084;  86,31068;   3,48886;   6,95042; 294,20474;-9999,00000
2021-04-06 05:00:00; 3,80322;  28,50964;  27,10193;  11,81203;   0,00000;  47,19687;   2,89451;  79,48942;   5,15924;   6,97432; 301,14780;-9999,00000
2021-04-06 04:00:00; 2,98682;  28,48747;  27,10422;   6,47913;   0,00000;  47,20226;   1,80124;  81,08536;   5,17023;   7,02394; 257,80896;-9999,00000
2021-04-06 03:00:00; 1,63116;  28,49353;  27,10373;   0,00000;   0,00000;  47,22488;   1,25921;  86,16351;   3,59655;   7,11541; 176,21690;-9999,00000
2021-04-06 02:00:00; 1,35539;  28,49632;  27,10181;   0,00000;   0,00000;  47,24556;   0,98790;  83,52618;   4,05860;   7,20295; 161,18173;-9999,00000
2021-04-06 00:00:00; 1,05758;  28,51933;  27,08590;   0,00000;   0,00000;  47,24915;   0,80877;  81,37301;   4,20093;   7,40101; 150,17730;-9999,00000
2021-04-06 01:00:00; 1,31756;  28,48863;  27,11314;   0,00000;   0,00000;  47,24968;   1,06152;  81,32528;   4,42325;   7,29293; 157,69810;-9999,00000
2021-04-05 23:00:00; 1,77407;  28,56467;  27,08677;   0,00000;   0,00000;  47,24739;   1,30700;  76,02140;   5,55696;   7,49923; 157,58115;-9999,00000
2021-04-03 22:00:00; 2,55072;  29,23320;  27,19282;   0,00000;   0,00000;  48,35820;   2,02579;  90,20481;   5,58217;   8,79023; 337,57715;-9999,00000
2021-04-04 09:00:00; 3,69787;  29,12814;  27,24175;  58,77970;   0,00000;  48,24248;   2,87502;  89,83991;   4,75265;   7,67223; 356,05990;-9999,00000
2021-04-04 07:00:00; 4,05557;  29,17318;  27,23400; 105,57914;   0,00000;  48,26880;   3,45982;  83,70512;   4,88431;   7,83133; 354,13710;-9999,00000
2021-04-04 06:00:00; 4,50691;  29,22791;  27,23400; 260,26163;   0,00000;  48,27278;   3,68880;  82,28589;   5,16474;   7,89897; 352,98400;-9999,00000
2021-04-04 05:00:00; 2,13803;  29,21548;  27,20896; 147,75838;   0,00000;  48,27139;   1,64898;  89,44064;   4,39646;   7,96668;   2,66489;-9999,00000
2021-04-04 04:00:00; 0,86948;  29,18476;  27,19120;  16,37087;   0,00000;  48,27602;   0,59823;  95,76583;   3,31827;   8,07024; 358,71548;-9999,00000
2021-04-04 03:00:00; 2,72413;  29,19929;  27,15116;   0,00000;   0,07246;  48,27777;   2,13716;  92,65893;   3,66241;   8,22784; 356,91223;-9999,00000
2021-04-04 02:00:00; 4,73803;  29,14523;  27,20625;   0,00000;   0,18116;  48,32195;   3,85373;  88,01196;   4,00084;   8,38238; 338,23325;-9999,00000
2021-04-04 01:00:00; 3,53290;  29,20154;  27,23400;   0,00000;   0,00000;  48,35750;   2,89168;  82,20197;   5,28629;   8,48373; 330,61280;-9999,00000
2021-04-04 00:00:00; 2,33948;  29,20801;  27,23208;   0,00000;   0,00000;  48,36671;   1,75296;  88,54748;   5,50574;   8,56621; 325,42890;-9999,00000
2021-04-03 23:00:00; 2,90788;  29,22088;  27,21552;   0,00000;   0,00000;  48,36310;   2,37890;  89,31375;   5,66056;   8,67604; 344,26007;-9999,00000
2021-04-02 22:00:00; 0,87519;  29,77207;  27,19147;   0,00000;   0,00000;  48,82242;   0,59596;  75,79813;   5,36466;   9,87607; 326,20377;-9999,00000
2021-04-03 20:00:00; 1,99294;  29,27917;  27,19140;   0,00000;   0,00000;  48,35277;   1,52295;  85,65832;   6,18077;   9,03435; 319,57645;-9999,00000
2021-04-03 21:00:00; 2,30599;  29,26812;  27,19140;   0,00000;   0,00000;  48,35164;   1,96408;  83,73302;   6,21197;   8,90298; 337,67563;-9999,00000
2021-04-03 19:00:00; 1,43978;  29,27548;  27,19140;   0,00000;   0,00000;  48,36096;   1,04596;  87,69515;   5,29701;   9,20980; 326,88930;-9999,00000
2021-04-03 18:00:00; 3,13246;  29,32509;  27,19140;   0,00000;   0,00000;  48,37303;   2,59822;  80,11760;   6,68602;   9,38077; 348,07922;-9999,00000
2021-04-03 16:00:00; 1,97524;  29,37145;  27,19140;  17,25194;   0,00000;  48,38173;   1,22011;  57,10485;  10,79685;   9,59757; 291,43256;-9999,00000
2021-04-03 17:00:00; 2,21099;  29,37080;  27,19140;   0,10547;   0,00000;  48,37668;   1,46665;  62,66937;   9,34225;   9,50119; 298,45570;-9999,00000
2021-04-03 15:00:00; 2,53956;  29,41143;  27,19140; 142,23717;   0,00000;  48,42690;   1,55630;  54,74868;  11,62012;   9,67411; 327,50140;-9999,00000
2021-04-03 13:00:00; 2,30354;  29,46867;  27,19049; 166,74352;   0,00000;  48,48804;   1,55661;  51,86223;  12,42832;   9,63946; 295,51392;-9999,00000
2021-04-03 14:00:00; 2,94898;  29,44275;  27,19140; 285,01645;   0,00000;  48,46213;   2,19341;  58,67790;  11,35496;   9,70664; 307,15414;-9999,00000
2021-04-03 11:00:00; 2,63838;  29,54599;  27,23394; 431,10165;   0,00000;  48,58494;   1,69453;  46,74454;  12,72583;   9,25378; 319,89032;-9999,00000
2021-04-03 12:00:00; 2,14130;  29,50107;  27,19848; 575,32684;   0,00000;  48,52060;   1,40291;  44,84853;  13,64274;   9,46250; 314,03750;-9999,00000
2021-04-03 10:00:00; 2,79354;  29,57713;  27,23400; 531,50660;   0,00000;  48,64658;   1,80721;  49,92631;  12,22775;   9,02572; 335,37146;-9999,00000
2021-04-03 08:00:00; 2,02370;  29,62884;  27,23406; 286,75272;   0,00000;  48,70900;   1,41223;  64,95615;   9,75395;   8,67495; 306,84670;-9999,00000
2021-04-03 09:00:00; 2,15192;  29,61159;  27,23400; 425,54956;   0,00000;  48,68544;   1,43700;  58,46119;  10,67030;   8,82774; 311,11280;-9999,00000
2021-04-03 06:00:00; 1,12319;  29,58180;  27,23400;  73,62782;   0,00000;  48,76449;   0,69207;  73,28190;   7,03094;   8,62297; 251,83574;-9999,00000
2021-04-03 07:00:00; 1,58733;  29,60788;  27,23939; 215,27112;   0,00000;  48,75183;   1,04547;  70,25610;   8,38866;   8,60136; 292,99760;-9999,00000
2021-04-03 05:00:00; 0,82538;  29,60794;  27,23400;  20,21327;   0,00000;  48,79796;   0,56783;  76,88035;   6,38089;   8,68185; 245,50339;-9999,00000
2021-04-03 02:00:00; 1,10059;  29,68295;  27,23400;   0,00000;   0,00000;  48,81541;   0,68194;  75,72492;   6,39233;   8,91326; 286,29480;-9999,00000
2021-04-03 03:00:00; 1,14905;  29,66579;  27,23400;   0,00000;   0,00000;  48,80888;   0,78959;  74,63889;   6,28796;   8,82479; 289,96497;-9999,00000
2021-04-02 23:00:00; 0,49327;  29,73390;  27,19140;   0,00000;   0,00000;  48,83564;   0,24084;  80,95829;   5,09376;   9,57632; 288,00772;-9999,00000
2021-04-03 00:00:00; 0,62611;  29,69271;  27,19399;   0,00000;   0,00000;  48,84066;   0,39365;  80,29405;   4,83078;   9,29162; 285,68060;-9999,00000
