DATE; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Széllökés; Szélirány; Talajhőmérséklet 0 cm; Levegő-hőmérséklet; Szélsebesség; Fagy; Fényegység; Talajnedvesség 90 cm; Levegő-páratartalom; Külső akkufeszültség; Légnyomás; Levélnedvesség; Besugárzás; Napelem töltőfeszültség; Belső akkufeszültség; Csapadék
2021-04-26 04:00:00; 25,11198;  28,92001;   7,94737; 342,83832;   9,11865;   3,83103;   5,75439;-9999,00000;3895,00000;  25,34998;  78,75380;  13,07900;1011,48120;   0,00000; 117,45763;  16,94209;   4,23388;   0,00000
2021-04-25 22:00:00; 25,23099;  29,15799;  12,07018; 349,45682;  11,32542;   5,75862;   9,78947;-9999,00000; 567,85000;  25,34998;  81,73467;  13,02022;1009,50836;   0,00000;   0,00000;   0,03332;   4,23483;   0,00000
2021-04-25 23:00:00; 25,23099;  29,14212;  14,46552; 226,86284;  10,80499;   5,25000;  11,65517;-9999,00000;1029,25000;  25,35792;  82,89284;  12,99013;1009,67650;   0,00000;   0,00000;   0,02315;   4,23430;   0,00000
2021-04-26 16:00:00; 25,23099;  29,24525;   6,87931; 311,31620;  13,54334;  11,55424;   4,96552;-9999,00000;3895,00000;  25,43329;  39,16559;  13,26835;1006,51184;   0,00000;  26,94915;  16,91162;   4,23487;   0,00000
2021-04-26 00:00:00; 25,23099;  29,06674;  15,00000;  35,03639;  10,35593;   5,29138;  11,94828;-9999,00000; 346,86667;  25,34998;  74,34171;  12,96707;1010,22030;   0,00000;   0,00000;   0,01047;   4,23448;   0,00000
2021-04-26 01:00:00; 25,22696;  29,03293;  11,86207; 345,79077;   9,93050;   4,13559;   9,50000;-9999,00000; 490,13333;  25,34998;  78,34051;  12,94380;1010,63370;   0,00000;   0,00000;   0,00018;   4,23425;   0,00000
2021-04-26 02:00:00; 25,14768;  28,97155;   9,52632;   3,46139;   9,53729;   3,40170;   7,47368;-9999,00000; 181,25000;  25,34998;  79,92796;  12,92193;1010,64233;   0,00000;   0,00000;   0,12998;   4,23413;   0,00000
2021-04-27 11:00:00; 25,11198;  29,04096;  12,27586;  32,86758;  14,24833;  13,74068;   8,68966;-9999,00000;3895,00000;  25,35395;  39,33830;  13,57902;1003,91670;   0,00000; 583,93445;  21,34630;   4,23897;   0,00000
2021-04-27 10:00:00; 25,11198;  29,02312;   8,10169;  38,35686;  13,61833;  13,49833;   5,10170;-9999,00000;3895,00000;  25,35593;  40,19116;  13,59115;1004,26196;   0,00000; 576,83330;  21,16237;   4,23875;   0,00000
2021-04-27 09:00:00; 25,11198;  28,98545;   9,01724;  46,47850;  12,78666;  12,92373;   5,87931;-9999,00000;3895,00000;  25,34998;  43,61491;  13,60018;1004,67820;   0,00000; 587,71185;  21,36005;   4,23755;   0,00000
2021-04-27 06:00:00; 25,11198;  28,92001;   9,94828;   8,96347;  10,81167;   9,66780;   7,36207;-9999,00000;3895,00000;  25,34998;  56,80118;  13,70528;1004,78656;   0,00000; 221,00000;  20,20522;   4,24050;   0,00000
2021-04-27 07:00:00; 25,11198;  28,92001;   9,53448;  25,81356;  11,10678;  10,57333;   6,91379;-9999,00000;3895,00000;  25,34998;  56,73135;  13,69202;1005,00030;   0,00000; 337,45764;  21,05450;   4,23908;   0,00000
2021-04-27 08:00:00; 25,11198;  28,92001;   8,27586;  26,86312;  11,89322;  11,94828;   5,46552;-9999,00000;3895,00000;  25,34998;  47,96121;  13,64830;1005,02230;   0,00000; 535,83330;  21,23346;   4,23952;   0,00000
2021-04-27 05:00:00; 25,11198;  28,92001;   5,84211;  20,05419;  10,63051;   8,80509;   4,12281;-9999,00000;3895,00000;  25,34998;  62,55644;  13,57078;1004,47290;   0,00000; 139,83333;  18,75967;   4,23912;   0,00000
2021-04-27 04:00:00; 25,11198;  28,92001;   4,62069; 357,20990;  10,60167;   8,01864;   3,18966;-9999,00000;3895,00000;  25,34998;  68,71984;  13,07738;1004,33910;   0,00000;  51,69492;  16,93332;   4,23407;   0,00000
2021-04-27 01:00:00; 25,11198;  28,94018;   0,51724; 252,70497;  11,00334;   8,40172;   0,27586;-9999,00000; 687,71670;  25,34998;  68,09897;  12,96055;1004,79156;   0,00000;   0,00000;   0,00000;   4,23393;   0,00000
2021-04-27 00:00:00; 25,11198;  29,00328;   2,41379; 252,69302;  11,15593;   8,74237;   1,37931;-9999,00000; 245,56667;  25,34998;  59,63509;  12,97200;1005,11520;   0,00000;   0,00000;   0,00000;   4,23450;   0,00000
2021-04-27 02:00:00; 25,11198;  28,92391;   0,00000; 252,69970;  10,86102;   8,12500;   0,00000;-9999,00000; 142,23334;  25,34998;  71,20200;  12,95303;1004,19370;   0,00000;   0,00000;   0,06153;   4,23473;   0,00000
2021-04-27 03:00:00; 25,11198;  28,96033;   1,31034; 261,69324;  10,75933;   7,98620;   0,67241;-9999,00000;2688,25000;  25,34998;  69,72329;  12,93950;1004,04160;   0,00000;   5,59322;  12,03315;   4,23487;   0,00000
2021-04-26 22:00:00; 25,11198;  29,03898;   1,50000; 335,91870;  11,56949;   9,02373;   0,67241;-9999,00000; 101,72131;  25,34998;  65,28763;  13,01984;1005,86255;   0,00000;   0,00000;   0,00000;   4,23425;   0,00000
2021-04-26 23:00:00; 25,11198;  29,01915;   3,98276; 280,75525;  11,35333;   8,62500;   2,84483;-9999,00000; 519,53330;  25,34998;  65,79667;  12,99230;1005,71674;   0,00000;   0,00000;   0,00000;   4,23540;   0,00000
2021-04-26 12:00:00; 25,23099;  29,15799;   5,68966;  47,12471;  14,56332;  12,56779;   3,37931;-9999,00000;3895,00000;  25,45689;  33,58847;  13,57678;1008,97925;   0,00000; 292,45764;  20,47432;   4,23629;   0,00000
2021-04-25 18:00:00; 25,23099;  29,45550;  16,22414; 307,83010;  14,40169;  13,04576;  12,70690;-9999,00000; 208,30000;  25,42734;  53,31559;  13,15540;1006,62195;   0,00000;   0,00000;   0,74142;   4,23505;   0,00000
2021-04-25 17:00:00; 25,23099;  29,51501;  11,89655; 268,49954;  15,22667;  15,49831;   9,43103;-9999,00000;3548,33330;  25,46900;  45,05288;  13,22021;1005,59314;   0,00000;  21,08333;  14,68380;   4,23460;   0,00000
2021-04-25 19:00:00; 25,23099;  29,38624;  25,34483;  34,19983;  13,44666;  10,15763;  20,34483;-9999,00000; 466,23334;  25,41742;  75,94713;  13,12086;1007,98486;   0,00000;   0,00000;   0,00778;   4,23517;   0,00000
2021-04-25 20:00:00; 25,23099;  29,30320;  21,79310;  37,64299;  12,57414;   8,36949;  17,15517;-9999,00000; 947,45000;  25,40243;  75,42916;  13,08290;1008,73380;   0,00000;   0,00000;   0,01773;   4,23443;   0,00000
2021-04-25 21:00:00; 25,23099;  29,25318;  14,79310;  87,79320;  11,91166;   6,92203;  11,77586;-9999,00000; 133,16667;  25,37180;  77,79847;  13,05383;1009,32350;   0,00000;   0,00000;   0,03485;   4,23428;   0,00000
2021-04-25 12:00:00; 25,23099;  29,27698;  21,10169; 218,83301;  15,40166;  18,47667;  15,77966;-9999,00000;3895,00000;  25,34998;  35,08699;  13,51777;1007,36170;   0,00000; 672,66670;  20,87028;   4,23657;   0,00000
2021-04-25 13:00:00; 25,23099;  29,36574;  19,98276; 219,11850;  15,85834;  18,49831;  15,41379;-9999,00000;3895,00000;  25,37016;  34,86966;  13,53056;1006,61350;   0,00000; 414,33334;  20,69651;   4,23661;   0,00000
2021-04-25 14:00:00; 25,23099;  29,39024;  23,77966; 223,08932;  16,23166;  19,15666;  18,89831;-9999,00000;3895,00000;  25,34803;  33,54033;  13,43718;1005,84155;   0,00000; 441,66666;  21,02782;   4,23756;   0,00000
2021-04-25 16:00:00; 25,23099;  29,51501;   8,15254; 286,22140;  15,79672;  17,02333;   5,89830;-9999,00000;3895,00000;  25,46900;  41,01599;  13,33580;1005,45970;   0,00000;  77,00000;  18,00200;   4,23505;   0,00000
2021-04-25 15:00:00; 25,23099;  29,46054;  22,00000; 235,73236;  16,22711;  18,40339;  17,92983;-9999,00000;3895,00000;  25,43067;  34,84728;  13,36547;1005,46780;   0,00000; 153,08333;  19,73605;   4,23565;   0,00000
2021-04-25 11:00:00; 25,23099;  29,24471;  18,50000; 200,12112;  14,67833;  17,51356;  12,75862;-9999,00000;3895,00000;  25,37016;  37,40102;  13,52818;1008,05750;   0,00000; 598,75000;  20,97157;   4,23735;   0,00000
2021-04-25 10:00:00; 25,23099;  29,17782;  17,56897; 198,75020;  13,98136;  16,97458;  12,63793;-9999,00000;3895,00000;  25,39164;  37,34170;  13,53925;1008,54730;   0,00000; 646,66670;  20,98222;   4,23653;   0,00000
2021-04-25 07:00:00; 25,23099;  29,12030;  15,37931; 196,71820;  10,80500;  13,37119;  11,20690;-9999,00000;3895,00000;  25,46503;  51,70610;  13,60768;1010,10876;   0,00000; 421,52542;  20,43817;   4,23850;   0,00000
2021-04-25 08:00:00; 25,23099;  29,13067;  15,55172; 198,16759;  11,91833;  15,26500;  11,03448;-9999,00000;3895,00000;  25,46900;  44,81266;  13,56595;1009,58650;   0,00000; 577,33330;  20,60830;   4,23760;   0,00000
2021-04-25 05:00:00; 25,23099;  29,03898;   4,24561; 147,59930;   9,04915;   7,45172;   2,64912;-9999,00000;3895,00000;  25,35197;  73,65327;  13,48373;1010,58640;   0,00000; 226,27118;  19,11998;   4,23413;   0,00000
2021-04-25 06:00:00; 25,23099;  29,04294;  10,32203; 184,90773;   9,82000;  10,77333;   7,32203;-9999,00000;3895,00000;  25,42139;  62,80648;  13,52483;1010,27014;   0,00000; 319,91803;  20,26903;   4,23747;   0,00000
2021-04-25 04:00:00; 25,23099;  29,03898;   1,58621; 132,31696;   8,51667;   4,56610;   1,00000;-9999,00000;3895,00000;  25,34998;  78,78526;  13,08497;1010,68290;   0,00000; 106,25000;  16,94453;   4,23457;   0,00000
2021-04-25 09:00:00; 25,23099;  29,15600;  16,28814; 197,31894;  12,99833;  16,45255;  11,32203;-9999,00000;3895,00000;  25,44519;  39,42034;  13,55023;1009,17130;   0,00000; 715,75000;  20,89298;   4,23758;   0,00000
2021-04-25 02:00:00; 25,23099;  29,05108;   0,94828; 166,09340;   8,95000;   2,85593;   0,43103;-9999,00000;  42,55000;  25,34998;  79,09086;  12,93776;1010,86615;   0,00000;   0,00000;   0,09887;   4,23548;   0,00000
2021-04-25 03:00:00; 25,23099;  29,06079;   0,78947; 161,52916;   8,62204;   2,22542;   0,49123;-9999,00000;2344,40670;  25,34998;  81,81119;  12,91420;1010,79360;   0,00000;   7,88136;  12,47709;   4,23561;   0,00000
2021-04-24 22:00:00; 25,23099;  29,25517;   2,81034; 166,09980;  10,47288;   5,70169;   1,82759;-9999,00000; 194,80000;  25,45689;  72,34915;  13,04145;1012,05725;   0,00000;   0,00000;   0,00472;   4,23612;   0,00000
2021-04-24 23:00:00; 25,23099;  29,17211;   4,12069; 166,09340;  10,01017;   5,30847;   3,05172;-9999,00000;  36,65000;  25,37822;  72,68253;  13,01540;1011,61847;   0,00000;   0,00000;   0,00110;   4,23538;   0,00000
2021-04-25 00:00:00; 25,23099;  29,15799;   3,92982; 166,09340;   9,60339;   4,73390;   2,85965;-9999,00000; 419,80000;  25,34998;  73,42897;  12,98889;1011,26660;   0,00000;   0,00000;   0,00000;   4,23540;   0,00000
2021-04-25 01:00:00; 25,23099;  29,11966;   2,87931; 166,09340;   9,22667;   4,33276;   1,94828;-9999,00000; 658,66670;  25,34998;  74,28310;  12,96543;1011,04450;   0,00000;   0,00000;   0,00000;   4,23555;   0,00000
2021-04-24 18:00:00; 25,34998;  29,48129;   1,35088;   0,00000;  13,38644;  11,40000;   0,68421;-9999,00000; 341,83050;  25,46900;  46,15948;  13,16773;1012,30000;   0,00000;   0,00000;   0,57105;   4,23664;   0,00000
2021-04-24 17:00:00; 25,34800;  29,51501;   4,74576;   0,81060;  14,50167;  12,93167;   3,59322;-9999,00000;3063,41670;  25,46900;  44,00667;  13,23963;1012,07200;   0,00000;  15,75000;  14,15497;   4,23682;   0,00000
2021-04-24 19:00:00; 25,34998;  29,39401;   5,57627;  55,30764;  12,44833;  10,06167;   4,38983;-9999,00000; 649,04920;  25,46900;  52,11000;  13,12864;1012,34670;   0,00000;   0,00000;   0,00000;   4,23611;   0,00000
2021-04-24 20:00:00; 25,34998;  29,35037;   5,12069;  88,45262;  11,64334;   8,93898;   4,05172;-9999,00000; 530,88336;  25,46496;  57,21271;  13,09750;1012,26100;   0,00000;   0,00000;   0,00737;   4,23625;   0,00000
2021-04-24 21:00:00; 25,28255;  29,27698;   5,92982; 161,11905;  10,97796;   7,21552;   4,82456;-9999,00000; 716,25000;  25,46900;  64,54707;  13,07118;1012,16223;   0,00000;   0,00000;   0,00793;   4,23685;   0,00000
2021-04-24 16:00:00; 25,34998;  29,51501;   8,26316; 333,06440;  15,25084;  15,23051;   5,84211;-9999,00000;3895,00000;  25,46900;  35,85576;  13,44643;1011,97424;   0,00000; 138,98305;  19,43645;   4,23718;   0,00000
2021-04-24 14:00:00; 25,34998;  29,48922;  11,60345; 340,72778;  15,28333;  15,76780;   7,94828;-9999,00000;3895,00000;  25,46900;  35,10525;  13,50342;1012,56920;   0,00000; 476,35593;  21,34551;   4,23734;   0,00000
2021-04-24 15:00:00; 25,34998;  29,51501;   9,69491; 359,09146;  15,40001;  15,56441;   6,61017;-9999,00000;3895,00000;  25,46900;  36,44610;  13,50377;1012,23390;   0,00000; 314,26230;  20,94534;   4,23720;   0,00000
2021-04-24 13:00:00; 25,34998;  29,41583;  10,68966; 312,72205;  14,78500;  15,71833;   6,82759;-9999,00000;3895,00000;  25,46900;  35,27167;  13,55607;1013,04486;   0,00000; 637,66670;  21,30197;   4,23780;   0,00000
2021-04-24 11:00:00; 25,34998;  29,27698;  13,47458; 321,26530;  13,26834;  14,90000;   9,00000;-9999,00000;3895,00000;  25,46900;  37,91152;  13,57376;1014,33887;   0,00000; 831,33330;  21,50093;   4,23627;   0,00000
2021-04-24 12:00:00; 25,34998;  29,36029;  12,13793; 326,43060;  14,07966;  15,30339;   7,98276;-9999,00000;3895,00000;  25,46900;  36,88577;  13,55538;1013,78314;   0,00000; 755,75000;  21,41403;   4,23610;   0,00000
2021-04-24 01:00:00; 25,34998;  29,15799;   6,12069; 281,09610;   8,18136;   2,30509;   4,74138;-9999,00000; 574,68854;  25,46900;  78,68523;  12,96277;1014,88090;   0,00000;   0,00000;   0,00000;   4,23546;   0,00000
2021-04-24 02:00:00; 25,34998;  29,12974;   7,98246; 285,68463;   7,79153;   2,11897;   6,35088;-9999,00000;  71,94915;  25,46698;  78,15155;  12,94102;1014,81770;   0,00000;   0,00000;   0,06458;   4,23617;   0,00000
2021-04-24 10:00:00; 25,34998;  29,26310;  10,96552;   9,64762;  12,32166;  14,19661;   7,24138;-9999,00000;3895,00000;  25,46900;  40,98950;  13,59258;1014,88293;   0,00000; 805,00000;  21,34795;   4,23625;   0,00000
2021-04-24 03:00:00; 25,34998;  29,12427;   5,48276; 310,57610;   7,46271;   1,22712;   3,91379;-9999,00000;2628,14750;  25,46294;  82,78762;  12,91715;1014,89160;   0,00000;   8,50000;  12,30054;   4,23562;   0,00000
2021-04-24 04:00:00; 25,33610;  29,08063;  12,34483;  23,40129;   7,38474;   3,67458;   9,87931;-9999,00000;3895,00000;  25,46503;  79,95135;  13,05618;1015,19653;   0,00000; 106,18644;  16,94266;   4,23475;   0,00000
2021-04-24 05:00:00; 25,34797;  29,07865;  14,58621;  29,39783;   7,84667;   6,96271;  11,08621;-9999,00000;3895,00000;  25,46900;  71,12169;  13,48990;1015,54913;   0,00000; 267,50000;  18,59512;   4,23372;   0,00000
2021-04-23 22:00:00; 25,34998;  29,27698;   6,27586; 239,64548;   9,43051;   4,10170;   5,06897;-9999,00000; 425,45000;  25,46900;  74,76475;  13,03690;1015,02890;   0,00000;   0,00000;   0,00000;   4,23627;   0,00000
2021-04-23 23:00:00; 25,33788;  29,24327;   5,84211; 247,73190;   8,97118;   3,38475;   4,31579;-9999,00000; 568,78330;  25,46900;  76,77000;  12,90013;1014,88135;   0,00000;   0,00000;   0,00018;   4,00083;   0,00000
2021-04-24 00:00:00; 25,34998;  29,16606;   6,77193; 266,68550;   8,54746;   3,14828;   5,19298;-9999,00000; 353,28815;  25,46900;  76,92929;  12,99139;1014,79840;   0,00000;   0,00000;   0,00000;   4,23581;   0,00000
2021-04-24 06:00:00; 25,34998;  29,11563;  14,79310;  26,88526;   8,53390;   8,90170;  11,29310;-9999,00000;3895,00000;  25,46900;  64,18626;  13,49855;1015,90814;   0,00000; 266,18643;  21,26052;   4,23378;   0,00000
2021-04-24 07:00:00; 25,34998;  29,13419;  13,93103;  38,76772;   9,43390;  10,64915;   9,87931;-9999,00000;3895,00000;  25,46900;  57,53390;  13,57362;1015,89640;   0,00000; 420,76273;  20,56090;   4,17287;   0,00000
2021-04-24 08:00:00; 25,34998;  29,15799;  13,56897;  34,80568;  10,46833;  12,03729;   9,41379;-9999,00000;3895,00000;  25,46900;  50,84103;  13,62578;1015,87946;   0,00000; 570,24590;  20,49063;   4,23750;   0,00000
2021-04-24 09:00:00; 25,34998;  29,19567;  12,62069;  10,48963;  11,43833;  13,24167;   8,44828;-9999,00000;3895,00000;  25,46900;  44,45784;  13,61425;1015,45140;   0,00000; 698,91670;  20,54548;   4,23592;   0,00000
2021-04-22 18:00:00; 25,67527;  29,77880;  11,86207; 230,65276;  12,05501;  11,47119;   9,79310;-9999,00000; 423,51666;  25,46900;  82,02440;  13,10647;1008,54740;   1,00000;   0,00000;   0,20237;   4,23346;   0,00000
2021-04-22 19:00:00; 25,70700;  29,74310;  10,25424; 247,81293;  11,66500;  10,74746;   8,23729;-9999,00000; 939,81665;  25,46900;  84,33458;  13,07890;1008,89660;   0,98387;   0,00000;   0,00000;   4,23265;   0,00000
2021-04-22 20:00:00; 25,64851;  29,67566;   8,82456; 250,91873;  11,31667;  10,26780;   6,84211;-9999,00000;  65,78333;  25,46900;  85,97271;  13,05708;1009,05444;   1,00000;   0,00000;   0,00000;   4,23277;   0,00000
2021-04-22 21:00:00; 25,58801;  29,62607;  11,81034; 284,39780;  11,01695;   9,94407;   9,12069;-9999,00000;  71,71667;  25,46900;  84,76747;  13,03103;1009,35070;   1,00000;   0,00000;   0,00000;   4,23305;   0,00403
2021-04-22 16:00:00; 25,44122;  30,25435;  16,37931; 220,73415;  12,94000;  12,48334;  13,08621;-9999,00000;3706,16670;  25,34800;  72,86951;  13,19408;1007,85680;   1,00000;  23,91667;  15,51743;   4,23383;   0,04841
2021-04-22 17:00:00; 25,56380;  29,92442;   5,78947; 178,94203;  12,41864;  11,86102;   4,45614;-9999,00000;2381,90000;  25,45488;  78,03103;  13,15612;1007,94420;   1,00000;   8,30509;  11,83324;   4,23377;   0,00000
2021-04-22 07:00:00; 25,70700;  29,57451;  20,51724; 213,13905;  10,70169;  13,57627;  16,58621;-9999,00000;3895,00000;  25,46900;  70,85661;  13,62958;1009,20160;   0,00000; 384,50000;  20,64548;   4,23495;   0,00000
2021-04-22 06:00:00; 25,70700;  29,51501;  19,72414; 193,88312;   9,98500;  12,03559;  15,60345;-9999,00000;3895,00000;  25,46900;  76,29507;  13,51335;1009,02900;   0,00000; 316,08334;  20,61105;   4,23368;   0,00000
2021-04-22 08:00:00; 25,70700;  29,61616;  23,79310; 228,82376;  11,74167;  15,57119;  19,39655;-9999,00000;3895,00000;  25,46900;  60,55221;  13,57302;1009,11206;   0,00000; 542,50000;  20,75077;   4,23478;   0,00000
2021-04-22 09:00:00; 25,70700;  29,63206;  26,91525; 218,24953;  12,62000;  16,90500;  21,35593;-9999,00000;3895,00000;  25,46900;  55,31783;  13,54005;1008,84186;   0,00000; 709,83330;  20,98437;   4,23347;   0,00000
2021-04-22 14:00:00; 25,59198;  29,73318;  33,46552; 227,54740;  14,92168;  19,14746;  27,79310;-9999,00000;3895,00000;  25,46900;  40,38848;  13,44216;1005,81520;   0,00000; 272,00000;  20,21962;   4,23351;   0,00000
2021-04-22 15:00:00; 25,70700;  29,79862;  22,25424; 312,47607;  14,27797;  13,98644;  17,01695;-9999,00000;3894,78340;  25,46900;  65,79593;  13,26647;1006,94916;   0,01639;  25,83333;  16,61239;   4,23382;   0,00403
2021-04-22 10:00:00; 25,70700;  29,63401;  31,12069; 216,17220;  13,43390;  18,12712;  25,27586;-9999,00000;3895,00000;  25,46900;  49,16610;  13,54762;1008,20860;   0,00000; 766,08330;  21,28978;   4,23540;   0,00000
2021-04-22 11:00:00; 25,70700;  29,63401;  37,66071; 212,46986;  14,09827;  19,14138;  30,30357;-9999,00000;3895,00000;  25,46900;  44,33984;  13,49040;1007,62580;   0,00000; 747,84485;  21,21224;   4,23476;   0,00000
2021-04-22 12:00:00; 25,61181;  29,63401;  37,96552; 210,70790;  14,57000;  19,58983;  31,25862;-9999,00000;3895,00000;  25,46900;  40,05101;  13,50385;1006,77980;   0,00000; 717,00000;  21,29803;   4,23600;   0,00000
2021-04-22 13:00:00; 25,58999;  29,65583;  37,76271; 215,02576;  14,95500;  19,67167;  31,54237;-9999,00000;3895,00000;  25,46900;  39,54517;  13,47319;1006,08120;   0,00000; 539,50000;  20,90824;   4,23693;   0,00000
2021-04-22 05:00:00; 25,70700;  29,51501;  16,81035; 208,72981;   9,19334;  10,29322;  13,15517;-9999,00000;3895,00000;  25,46900;  80,02272;  13,33877;1008,74900;   0,00000; 167,96610;  18,35702;   4,23208;   0,00000
2021-04-22 01:00:00; 25,82601;  29,57054;  10,38597; 178,79425;   9,38499;   7,89310;   7,75439;-9999,00000; 466,20000;  25,46900;  87,09399;  12,99323;1008,34120;   0,00000;   0,00000;   0,00000;   4,23382;   0,00000
2021-04-22 02:00:00; 25,81592;  29,51501;  10,25862; 161,50389;   9,19661;   7,19492;   7,79310;-9999,00000;  67,76271;  25,46900;  88,18084;  12,97592;1007,98820;   0,00000;   0,00000;   0,00669;   4,23334;   0,00000
2021-04-22 03:00:00; 25,82601;  29,55131;   6,56897; 160,84476;   9,02034;   7,18814;   4,74138;-9999,00000;2089,96730;  25,46900;  88,90849;  12,95495;1007,92890;   0,00000;   3,98305;   9,87692;   4,23325;   0,00000
2021-04-22 04:00:00; 25,71910;  29,51501;   7,53448; 198,40259;   8,90000;   7,74068;   5,94828;-9999,00000;3895,00000;  25,46900;  88,43338;  12,98633;1008,50165;   0,00000;  35,16667;  16,92404;   4,23250;   0,00000
2021-04-21 22:00:00; 25,82601;  29,66426;   9,31034; 176,74222;  10,08834;   7,15933;   7,00000;-9999,00000; 471,73334;  25,46900;  88,88052;  13,05088;1008,30304;   0,00000;   0,00000;   0,00000;   4,23480;   0,00000
2021-04-21 23:00:00; 25,82601;  29,63401;   9,51724; 181,04292;   9,70000;   7,20509;   7,12069;-9999,00000; 335,28333;  25,46900;  88,45271;  13,02757;1008,37780;   0,00000;   0,00000;   0,00000;   4,23545;   0,00000
2021-04-22 00:00:00; 25,82601;  29,60823;   9,68966; 176,73889;   9,52034;   7,79833;   7,18966;-9999,00000;  37,90000;  25,46900;  87,68218;  13,01140;1008,29180;   0,00000;   0,00000;   0,00000;   4,23483;   0,00000
2021-04-23 13:00:00; 25,46900;  29,51897;  21,96552; 288,23163;  13,24167;  14,79153;  16,65517;-9999,00000;3895,00000;  25,46900;  35,22085;  13,54710;1013,01350;   0,00000; 618,72880;  21,59522;   4,23747;   0,00000
2021-04-23 20:00:00; 25,39638;  29,37219;   5,44828; 267,17282;  10,49830;   5,60833;   4,34483;-9999,00000;  65,16666;  25,46900;  71,57217;  13,08777;1014,77470;   0,00000;   0,00000;   0,00037;   4,23613;   0,00000
2021-04-23 21:00:00; 25,34998;  29,30674;   6,25862; 239,10270;   9,92000;   5,26207;   5,06897;-9999,00000; 629,96670;  25,46900;  71,07688;  13,06010;1014,88940;   0,00000;   0,00000;   0,00018;   4,23643;   0,00000
2021-04-23 08:00:00; 25,46900;  29,45749;  11,57895; 336,86716;  11,02203;  11,61525;   7,92982;-9999,00000;3895,00000;  25,46900;  57,13271;  13,61454;1014,10175;   0,00000; 587,83330;  20,91795;   4,23630;   0,00000
2021-04-23 09:00:00; 25,46900;  29,48525;  11,67241; 317,83636;  11,65085;  12,15593;   7,96552;-9999,00000;3895,00000;  25,46900;  52,07559;  13,61936;1014,13904;   0,00000; 535,50000;  21,20041;   4,23675;   0,00000
2021-04-23 10:00:00; 25,46900;  29,51302;  14,03390; 312,24603;  12,09500;  12,82542;   9,94915;-9999,00000;3895,00000;  25,46900;  51,15390;  13,59475;1013,93720;   0,00000; 564,23730;  21,45637;   4,23625;   0,00000
2021-04-23 19:00:00; 25,46900;  29,40608;   5,35088; 260,89197;  11,13220;   6,61724;   4,15789;-9999,00000;  66,48333;  25,46900;  70,05602;  13,12091;1014,58810;   0,00000;   0,00000;   0,00018;   4,23655;   0,00000
2021-04-23 18:00:00; 25,46900;  29,50509;   4,50000; 288,87940;  11,94000;   8,77288;   3,43103;-9999,00000; 532,50000;  25,46900;  61,33406;  13,16303;1014,03064;   0,00000;   0,00000;   0,61445;   4,23687;   0,00000
2021-04-23 16:00:00; 25,46900;  29,60426;  14,59322; 313,51514;  13,49661;  13,59167;  10,77966;-9999,00000;3895,00000;  25,46900;  40,03516;  13,45244;1012,92676;   0,00000; 123,81356;  19,63378;   4,23670;   0,00000
2021-04-23 15:00:00; 25,46900;  29,59972;  18,17544; 308,28818;  13,62167;  14,90345;  13,96491;-9999,00000;3895,00000;  25,46900;  34,55758;  13,56142;1012,77940;   0,00000; 322,41666;  21,26358;   4,23798;   0,00000
